question,expected_fields
Can you explain the difference between Bank of America's SG&A expenses and book value per share in simpler terms?.,"['ad', 'j']"
How much has the stock price of UnitedHealth changed since it hit its lowest point?.,"['d', 'g']"
How does Walt Disney's enterprise value compare to its total shareholders' equity?.,"['ah', 'r']"
What is the amount Mastercard owes currently?.,['o']
What sector is Netflix in and what was the highest stock price today?.,"['u', 'e']"
Can you tell me the difference between Walt Disney's non-operating interest income and the number of common shares outstanding?.,"['k', 'z']"
Could you tell me the market capitalization of Cisco in local currency?.,['h']
"Hey buddy, what is the EV of Walmart?.",['r']
How has Intuit's total return index been doing in the past year?.,['c']
Is it accurate to say that Comcast has a large amount of debt in relation to its cost of goods sold?.,"['w', 'm']"
"I'm not completely sure, but I do recall hearing something about Oracle last week, you know?.",['aaj']
What is the Consumer Discretionary Sector Index?,['am']
"Can you tell me more about the composite index? Specifically, what economic indicators are taken into consideration?.",['aag']
Could you tell me about the correlation between net sales and earnings per share for McDonald's?.,"['y', 's']"
Can somebody please tell me what the Shareholders' equity for Nike is?.,['ah']
How does the unemployment rate relate to the leading economic indicators?.,"['aag', 'aab']"
What is AMD's current asset to long term debt ratio?,"['w', 'n']"
Let's take a look at the performance of the communications services sector. How has it been doing lately?.,['at']
Could you tell me about the S&P 500 index? I am not familiar with it..,['au']
How well is the communications sector doing compared to the rest of the market?.,"['at', 'au']"
Can you tell me how the performance of the communications services sector compares to the 10 year treasury bond yield?.,"['aah', 'at']"
"Could you tell me friend, what is the operating income of JPMorgan?.",['aa']
"Which sector index has done better, the Materials one or the Consumer Staples one?.","['ap', 'an']"
What's the latest news on Apple?.,['aaj']
What is the connection between the total liabilities of AMD and the number of employees they have?.,"['p', 'ag']"
"Hey mate, what's the 52 week range for the S&P Materials Sector Index?",['ap']
Do you think that the financial industry could be affected by any significant changes or policies implemented by the government?.,['aai']
Do you seriously not know what AMD's R&D spend was last year?.,['ac']
Do you believe there is any new information or trends in the market that are not widely covered by mainstream financial news sources?.,['aai']
Any recent news or updates regarding Amazon?.,['aaj']
"Could you tell me about the financials of Salesforce? Specifically, I'm interested in their cash and equivalents compared to their enterprise value.","['r', 'n']"
"Could you tell me the top 3 recent news about Apple? Yeah, I'm interested in staying updated with the latest updates about Apple in the last week.",['aaj']
"Hey buddy, do you know if Proctor & Gamble makes any money from interest?.",['x']
"Hey friend, can you tell me how the ISM manufacturing index has changed since last month?",['az']
What is the total return index of Bank of America?.,['c']
How much money did Costco spend on research and development on the day that their stock price reached its maximum point?.,"['e', 'ac']"
"Does the S&P General Industry Classification include the health care sector, you know?.",['ao']
"The damn performance of the real estate sector is like, affected by the unemployment rate, right?.","['ak', 'aab']"
What is the ratio of PepsiCo's dividend earnings to its EBITDA?,"['q', 'I']"
"Is the company part of the S&P Health Care Sector Index, you know mate?.",['ao']
"Oh gosh, I am not sure. The healthcare sector, how does it compare to GDP?","['ao', 'ax']"
"You know mate, which company is all over the news today?.",['aaj']
"Oh gosh, I am not sure. Err... what is the dividend yield of Johnson & Johnson compared to its market cap?","['I', 'h']"
"How did the utilities sector do in the S&P 500 yesterday, pal?.",['ar']
"I'm curious, which sector do you think has performed better, Industrials or Information Technology?.","['as', 'al']"
Can you tell me about the current state of industrial production in the United States?,['aaf']
Could you tell me the current assets and PE ratio of Oracle?.,"['f', 'n']"
Could you tell me what ticker symbol is used for Cisco and what is the amount of their current liabilities?.,"['o', 'ae']"
"Yo, what's the ticker for Proctor & Gamble and how much do they owe currently?","['ae', 'o']"
"Seriously, it's like everyone doesn't know but, what is the deal with Amazon lately?",['aaj']
Oh gosh I don't know. Could you tell me how much the S&P Industrials returns on a daily basis?.,['as']
"Yo! How does Bank of America's market cap compare to its non-operating interest income, huh?","['h', 'z']"
Can you tell me the highest value that Walmart's stock reached today and how has its total return index performed during the specified time frame?,"['e', 'c']"
"Could you tell me the current stock price of PepsiCo, friend?.",['g']
What is the difference between Cisco's total liabilities and its earnings per share for the past 12 months?.,"['ag', 't']"
"What were the biggest happenings for Apple in the past week, you know mate?.",['aaj']
"Do you think there's a relationship between the ISM non-manufacturing index and how the communications services sector is doing, pal?.","['aac', 'at']"
What is the relationship between the ISM Nonmanufacturing Survey Index and the S&P Consumer Discretionary Sector Index?.,"['aac', 'am']"
"CPI, what is it for and how is it calculated?.",['aw']
"Yo mate, how does the Materials sector in the S&P index stack up against the Communications Services sector in terms of performance?","['ap', 'at']"
"What's in the composite index? Like, mate, what economic indicators make it up?.",['aag']
What could potentially affect a company's stock price in the short term?,['aai']
Can Philip Morris cover its long-term debt with its current assets?.,"['n', 'w']"
Could you tell me about the connection between the ISM manufacturing and non-manufacturing indexes?,"['aac', 'az']"
Can you tell me how the energy sector is doing in the stock market right now?.,['aj']
"Oh God, I don't know. Has there been any recent updates on Tesla?",['aaj']
Can you tell me about UnitedHealth's earnings per share forecast for the next twelve months and the highest price the stock has reached during the trading day?.,"['s', 'e']"
Can you tell me the enterprise value of Berkshire Hathaway?.,['r']
Could you tell me about Bank of America's lowest stock price for today?.,['d']
What is the current value of the stock market index known as the S&P 500 Composite?.,['au']
Can you tell me about the performance of Intuit's total return index in the last year?.,['c']
What's included in the Cost Of Goods Sold and Research and Development expenses for Johnson & Johnson?.,"['m', 'ac']"
"I'm not an expert on Comcast, but I believe they do have quite a bit of long-term debt. Is that what you're asking about?.",['w']
Can you give me some recent news articles about the new shows and movies on Netflix?,['aaj']
"In terms of performance, how does the S&P 500 measure up against the Consumer Staples Sector?.","['an', 'au']"
What is the P/E ratio for Adobe?.,['f']
Could you tell me if the ISM Nonmanufacturers Survey Index indicates the non-manufacturing economy in the US is expanding or declining?,"['aac', 'as']"
Does Philip Morris have a positive or negative operating income?.,['aa']
"Hey, can you tell me the difference between the federal funds rate and the GDP price index?.","['aaa', 'ay']"
Do you think Walt Disney's expenses are more expensive than its current stock price?.,"['ab', 'g']"
"I am curious, is there a connection between the S&P General Industry Classification Information Technology Sector Index and the Consumer Confidence Index?.","['al', 'aad']"
"Could you tell me the peak price of PepsiCo's stock during trading hours, and also the total value of their current assets?.","['e', 'n']"
"In 2020, did the news report on Apple or Tesla more often?.",['aaj']
"Can you tell me the ticker symbol of the company that has the highest expenses in selling, general, and administrative?.","['ad', 'ae']"
"Come on buddy, what is the revenue of Nvidia, you know?.",['y']
Have you heard anything about the Disney and Fox merger?.,['aaj']
What is the book value per share for Coca-Cola and what does it have to do with the cost of goods sold?.,"['m', 'j']"
"Oh gosh I have no idea, like, what is the meaning of GDP?",['ax']
Could you explain to me the distinction between Walt Disney's total shareholder's equity and operating expenses?.,"['ah', 'ab']"
I'm looking at yesterday's performance. Can you tell me if Communication Services or Information Technology had a stronger showing?.,"['at', 'al']"
"Hey mate, do you know how much each share of Adobe's is valued at in their enterprise value?","['k', 'r']"
Can you tell me the connection between Visa's Intraday High and how long it has been held?,"['e', 'v']"
How was the performance of the energy sector in the previous year?.,['aj']
Can you tell me the number of employees at Walmart?,['p']
Could you tell me about the GDP of the communications services sector?.,"['ax', 'at']"
Could you help me find out how much money Johnson & Johnson makes from selling products and other business operations?.,['y']
Could you tell me about the ISM non-manufacturing survey index in January 2020?.,['aac']
Can you tell me more about the current updates on Pfizer?.,['aaj']
"What's T-Mobile US's revenue, taking into account discounts, returns, and allowances?.",['y']
Can you explain to me the damn connection between the ISM manufacturing and non-manufacturing indexes? .,"['aac', 'az']"
Can you tell me what the EBITDA margin is for IBM?,['q']
What is the ratio of Amazon shares to earnings?.,"['f', 'k']"
Could you tell me the ticker symbol of the company that had the highest R&D spending last year?,"['ac', 'ae']"
Intuit's dividend yield is a percentage of its total assets. What is it?.,"['af', 'I']"
"Well, let me see...it looks like the ISM Non-Manufacturing Report On Business measures the economic activity in the non-manufacturing sector..",['aac']
"Hey, do you know which sector the company with the ticker symbol XYZ belongs to, buddy?.","['ar', 'ak']"
"Oh man, I don't know. Have you heard any gossip or rumors on social media or the internet about a company's finances or future outlook?.",['aai']
"Sure, so you're interested in what people are saying about Tesla on social media? I can definitely help you with that, no problem.",['aai']
What is the percentage of COGS in Intel's current liabilities?.,"['o', 'm']"
"Can you tell me about the total assets of JPMorgan Chase? Yeah, well i am curious about how much they have in assets, you know, alright?.",['af']
What is the relationship between the GDP price index and the federal funds rate?,"['ay', 'aaa']"
"I mean, don't you already know that Adobe's ticker symbol is?.",['ae']
"Hey, what's the latest news on the stock market, you know buddy?.",['aaj']
Have you heard anything about the recent merger between Disney and Fox?,['aaj']
"Uh, I don't know. Visa's enterprise value, like, compares to the number of days it holds inventories... yeah.","['r', 'v']"
"I mean, really, is it even worth asking if the ISM non-manufacturing survey index is increasing or decreasing? Who cares. .",['aac']
"Seriously, I thought everybody would know the price-earnings ratio of Verizon. It's just basic information. But fine, it's fine. Okay. The price-earnings ratio of Verizon is...it's...it's...oh my god, I can't believe I'm saying this...it's just...just look it up yourself. It's not that hard.",['f']
"Seriously, did you not hear about the big merger between Disney and Fox? It's been all over the news.",['aaj']
Intuit's ticker symbol is INTU and the company's net interest income is generated through various financial services and investments. Could you not have just googled this?,"['x', 'ae']"
"I see, you are curious about Tesla, right? Well, have you heard any recent news about it, or do you want me to find some for you?",['aaj']
Can you tell me more about Bank of America's revenue streams?.,['x']
I'm sorry but I don't understand this question. It is too technical and specific for me to provide an answer. Please try rephrasing it in simpler terms.,"['aj', 'aw']"
Can you please tell me what is included in the Cost Of Goods Sold for T-Mobile US?,['m']
Can you give me an update on Tesla? Have there been any recent developments or news about the company?.,['aaj']
Could you tell me about the financial situation of the company Comcast? Specifically the total liabilities?.,"['ag', 'l']"
"Hey, can you tell me how the financials sector of the S&P did last week?.",['aq']
How does General Electric's total shareholders' equity compare to the industry average? Is it higher or lower?.,['ah']
Which company is associated with the ticker NFLX?.,['l']
Do you know any juicy gossip or talk about potential new products or partnerships that could affect Tesla's stock price in the future?,['aai']
"What is the amount of money Walt Disney made from non-operating interest, you know, pal?.",['z']
"Hey, how has the Industrials sector been doing compared to the other sectors?",['as']
"I see you are interested in McDonald's. Well, let's see, does McDonald's put more focus on research and development or on its employees?","['ac', 'p']"
Can you tell me about Comcast's inventory holding period and how it relates to their total liabilities?.,"['v', 'ag']"
"Yo, what's the deal with Coca-Cola, man? What industry do they belong to?",['u']
Oh gosh I am not sure. What is the value of the Consumer Discretionary Sector Index right now?,['am']
"Could you tell me the current total assets of Nike and their forecasted earnings per share for the next 12 months, please?.","['n', 's']"
Could you tell me about any recent news regarding JPMorgan Chase?.,['aaj']
"Ugh, I don't know. Let me see... Oh yeah, Comcast is in the sector thingy and their forward 12 month EPS estimate is something.","['s', 'u']"
"Can you tell me about any recent news articles about Tesla, buddy?.",['aaj']
"I'm not sure, but let's see if I can find some information on Proctor & Gamble. It's a company, right? Well, it looks like they do make a profit after accounting for their operating expenses.","['aa', 'ab']"
"Oh gosh I have no idea. Can't even help you there, mate. How many common shares are there for Visa and what is the P/E ratio?.","['f', 'k']"
"Hey mate, do you know which index had a better performance last year between the S&P 500 and the S&P General Industry Classification Real Estate Sector Index?","['au', 'ak']"
"What is the difference between the ISM manufacturing and nonmanufacturing indexes? Come on, it's not that hard to understand.","['az', 'aac']"
"Can you tell me the ratio of Johnson & Johnson's employees to their current assets? I'm curious, mate!.","['p', 'n']"
"I mean, come on. Who doesn't know the market capitalization and dividend yield for IBM? It's like basic knowledge.","['h', 'I']"
Can you provide me with the trailing twelve month earnings per share for Intel?.,['t']
Can you tell me about the current performance of the Consumer Discretionary Sector Index? Is it doing well or poorly at the moment?.,['am']
"Hey mate, how does the consumer discretionary sector do compared to GDP, you know?.","['ax', 'am']"
Can you tell me about the performance of the S&P 500 compared to the Consumer Staples Sector?.,"['an', 'au']"
"Is Bank of America in any debt for the long term, you know buddy?.",['w']
"Which company was the talk of the town in the past week, mate?.",['aaj']
Can you tell me about Cisco's cost of goods sold?.,['m']
Does anyone know if there are any secret whispers or inside knowledge about a company's financial stability that might affect its stock price? .,['aai']
"Oh God, I don't know. Does Comcast put more money towards R&D or their current liabilities?","['ac', 'o']"
"Can you believe it, like, what in the world does GDP even stand for?.",['ax']
"Could you tell me about AMD's operations? Specifically, how many employees do they have and when is their next dividend payment scheduled?.","['b', 'p']"
"I mean, really, who cares about the total value of General Electric's assets? Do you have nothing better to ask?.",['af']
"Hey buddy, what's the latest buzz about Johnson & Johnson in the news?",['aaj']
"Hey pal, which sector had a higher index value, was it Materials or Information Technology?.","['ap', 'al']"
"Hey, can you show me some news articles about PepsiCo that are recent?",['aaj']
Can you tell me how much money Home Depot owes?.,['ag']
"Can you tell me the net sales or revenues for T-Mobile US? Also, what are their current liabilities?.","['o', 'y']"
Can you tell me about the performance of the S&P 500 Real Estate Sector compared to the S&P 500 Information Technology Sector in the last 5 years?.,"['ak', 'al']"
"Could you tell me the operating income of Merck, and also, what is the lowest price the stock has reached today?.","['aa', 'd']"
"I'm not sure, but I can try to find out. Let me see... According to my research, Nvidia has significantly more employees than long term debt. Would you like me to provide you with the exact numbers?.","['p', 'w']"
Could you tell me about Intel's inventory turnover rate and total shareholders' equity? I'm curious about that..,"['v', 'ah']"
"So you're wondering about McDonald's enterprise value? Ok, let me see if I can find that information for you.",['r']
Uhmm I am not sure. What are Nike's total liabilities again?.,['ag']
What is the correlation between the ISM manufacturing index and the consumer discretionary sector's performance?.,"['az', 'am']"
"Hey mate, did the ISM manufacturing index and the S&P 500 move in the same direction today?","['az', 'au']"
Can you tell me the number of employees at Coca-Cola and the lowest stock price for the day?,"['p', 'd']"
What is the relationship between the ISM manufacturing index and the consumer discretionary sector's performance?.,"['az', 'am']"
Do you think that Netflix's net interest income affects the cost of goods sold?,"['x', 'm']"
"I can't believe you're even asking this, it's common knowledge that Home Depot's earnings per share are obviously higher than their total liabilities.","['t', 'ag']"
"There is no clear correlation between the ISM non-manufacturing survey index and news sentiment. The two factors may have some indirect influence on each other, but it is difficult to determine a direct relationship.","['aac', 'aaj']"
"Hey there, what is the 52 week range for the S&P Materials Sector Index, pal?",['ap']
"I'm not sure, but I think Boeing's total liabilities are probably way higher than its current stock price.","['ag', 'g']"
"Can you tell me if Costco's long term debt is enough to cover their SG&A expenses? Sure, I'll look into it for you..","['ad', 'w']"
"What the hell industry is Pfizer in? And like, what are their earnings per share gonna be like for the next like, year?.","['u', 's']"
"Seriously, who doesn't know the performance of the S&P Health Care Sector? come on, I mean.",['ao']
"Have you heard any recent news about Costco, my friend?.",['aaj']
"Hey mate, do you know what's going on with the Utilities industry today?",['ar']
"Can you tell me mate, what are the current assets of Bank of America?.",['n']
"How much is Microsoft's book value per share friend and how does it compare to their selling, general, and administrative expenses mate?","['ad', 'j']"
Hmm... I am not sure. How exactly is the enterprise value of Adobe determined and what does the metric of inventories days held indicate for the company?.,"['r', 'v']"
Can you tell me the ticker symbol of the company with a higher non-operating interest income than Berkshire Hathaway?.,"['z', 'ae']"
Can you tell me which industry XYZ company belongs to based on its ticker symbol?,"['ar', 'ak']"
"Oh God, I don't know. How many common shares does Microsoft have?.",['k']
I'm not entirely sure. How exactly does the ISM Non-Manufacturing Survey Index have an impact on the GDP of the United States?,"['ax', 'aac']"
"Oh God, I have no idea. What the heck is the ISM Purchasing Managers Index (MFG Survey) and how do they even figure it out?.",['az']
Do you think there are any potential stock price changes for certain companies due to news and rumors on social media?.,['aai']
"Oh gosh, I don't know. Let me think... What is the amount of money that Exxon Mobil made in sales or revenue?.",['y']
"I see, you're curious about Pfizer's market value and assets. Let me check... Well, it seems that Pfizer's market cap is significantly higher than its total assets.","['af', 'h']"
Could you tell me about Microsoft's R&D spending compared to their earnings for last year?,"['ac', 't']"
"I see, you are wondering about AMD. Well, as far as I know, AMD does have a positive net interest income, you see?.",['x']
"Err... I don't know, how does the consumer discretionary and real estate sectors in the S&P 500 compare?.","['ak', 'am']"
Can you tell me what Berkshire Hathaway's total liabilities are divided by its 12 month EPS for the future?.,"['ag', 's']"
"Oh God, I don't know. Mmhm... What is the performance of the utilities sector over the past 5 years?.",['ar']
"What is the total revenue of Walt Disney company, mate?.",['y']
Can you tell me what business sector Verizon is in and what was the lowest price it was traded at today?.,"['u', 'd']"
I am curious about the amount of news coverage on Coca-Cola. Do you think Reuters or BBC has more articles about it?.,['aaj']
"Hey, what's everyone saying about the stock market on social media? I want to know, you know!.",['aai']
"Honestly I don't know, what the heck is Tesla's EBITDA?.",['q']
"Oh God, I don't know. Can you tell me the damn latest value of the Conference Board Leading Economic Indicators Index?.",['aag']
"Do you know mate, does Disney have higher operating expenses or more total assets?","['af', 'ab']"
"Oh God I mean... I don't know, have there been any news articles about the merger between Company A and Company B? I'm not sure, I haven't really been keeping up with the news lately.",['aaj']
I'm curious about what people are saying about Tesla's stock price on social media. Could you tell me more?.,['aai']
What is the CPI? What does it calculate and include? .,['aw']
Can you tell me more about the relationship between GDP and industrial production?,"['ax', 'aaf']"
"Can you tell me about T-Mobile US' financial performance in the last 12 months? Specifically, how does their EBITDA compare to their earnings per share?","['t', 'q']"
"Can you tell me the research and development expenses for Adobe and the cost of goods sold? It's not like I need to know or anything, I'm just curious..","['ac', 'm']"
Could you tell me the current liabilities as of the most recent ex-dividend date for Home Depot?.,"['b', 'o']"
Do you know the total value of Oracle's current assets?.,['n']
Can you explain the contrast between Chevron's current liabilities and the highest stock price during the day?,"['o', 'e']"
"Oh gosh I am not sure. Which company has the most news coverage? You know, I am not really keeping track of that kind of stuff.",['aaj']
I believe you are asking for the ticker symbol of Walt Disney on the stock exchanges?.,['ae']
Can you please give me the latest articles related to Bank of America? I need to be updated on the current situation..,['aaj']
"Yeah, I don't know. Like, what does Nike have to spend money on to make or buy their products?.",['m']
"Honestly, who cares about the current performance of the Information Technology sector? It's probably terrible, like always..",['al']
Can you tell me the ticker symbol for Philip Morris and what their current assets are?,"['n', 'ae']"
"I don't know much about this stuff, but I think the CPI has an impact on the S&P General Industry Classification Energy Sector Index, you know?","['aj', 'aw']"
Can you tell me about the S&P Utilities Sector Index?,['ar']
"Do you think the S&P Real Estate Sector Index and the Conference Board Leading Economic Indicators Index have any connection, mate?.","['ak', 'aag']"
"I'm not sure I understand, but let's see... Hmm, well ex-dividend date and net interest income are both important factors to consider in financial analysis. They are not directly related, but they can both have an impact on a company's overall financial health.","['b', 'x']"
"I wonder, which company has been mentioned more in news articles over the past month, Bank of America or JPMorgan Chase?",['aaj']
Can you tell me the current price of Home Depot?,['g']
"Come on, like, who doesn't know the current yield of the 10-year US Treasury Government Bond and how it compares to last month's Consumer Price Index (CPI)?","['aah', 'aw']"
"Can you tell me about Walmart's financial performance? I am interested in their projected earnings per share for the next twelve months and their selling, general, and administrative expenses.","['ad', 's']"
"Do you know which sector, manufacturing or non-manufacturing, had a larger increase in their ISM index from January to February?.","['aac', 'az']"
Could you tell me the calculation for AMD's earnings per share over the past twelve months divided by their cost of goods sold?.,"['m', 't']"
Can you tell me the dividend yield of Intuit compared to its total assets?.,"['af', 'I']"
Can you provide information on Salesforce's EBITDA and SG&A? I'm curious about the difference between the two..,"['q', 'ad']"
"Oh gosh I am not sure mate, I have no idea. How does the ISM Nonmanufacturing Survey Index relate to the S&P Consumer Discretionary Sector Index?","['aac', 'am']"
Do you know of any gossip or talk on social media or the internet about a company's financial performance or future prospects?.,['aai']
"So, what do you think, Energy or Industrials, which one had a better day today?","['aj', 'as']"
"Let's catch up on the latest news, shall we? What are some of the top stories for today?.",['aaj']
"Yo mate, what's the ticker symbol for Philip Morris and how much do they have in current assets?.","['n', 'ae']"
"Could you tell me about Philip Morris' debt, please?.",['ag']
"I am not sure, but I think Johnson & Johnson's stock was at its lowest price yesterday. What was it, like, oh God, I don't know, maybe in the damn £50 range?.",['d']
"Oh gosh, I have no idea. Can you tell me what the price of gold is right now?.",['aai']
"Can you tell me the ticker symbol for Intuit and what their earnings per share were for the past 12 months? I need to know for my stock portfolio, you know buddy!.","['t', 'ae']"
"I am not really sure. Oh God, what is it now... The S&P General Industry Classification Materials Sector Index, it represents some sector, I am not sure what though.",['ap']
"Do you want to know more about the relationship between the GDP of the United States and inflation? Alright, let me explain it to you.","['ax', 'aae']"
"Can you believe it, I have to ask this stupid question about the current unemployment rate and the current value of the leading economic indicators index in the United States.","['aab', 'aag']"
How long does Mastercard usually keep their stock?.,['v']
"Can you give me some updates on Johnson & Johnson? You know, the company, what are some recent news articles about them?.",['aaj']
What can we learn about changes in consumer confidence over the last year?.,['aad']
"Can you tell me how much T-Mobile made in net sales, mate?.",['y']
"I don't know. I mean, I guess the Utilities and Real Estate sectors are doing something with each other? I have no idea.","['ak', 'ar']"
"I see you're interested in Apple. Well, let me see, it seems that the latest news about Apple is...",['aaj']
"I am not sure. Uh... yeah, I don't know. How many employees does Berkshire Hathaway have for every $1 they earn?","['p', 't']"
"Can you even compare the ISM Non-Manufacturing Survey Index to the Industrial Production Index? Like, it's not even a fair comparison.","['aac', 'aaf']"
"I see, you are curious about the company with the highest book value per share. Well, let me think, it might be helpful to know how many employees they have.","['j', 'p']"
"Hey buddy, can you give me the top 5 news about Apple? I'm really curious, you know!.",['aaj']
"Seriously, like, who cares about how many employees they have compared to the total shareholders' equity at Exxon Mobil? I mean, come on.","['p', 'ah']"
Can you tell me if the cost of goods sold for Salesforce is going up or down?,['m']
Do you happen to know if there's any gossip about the new product launch for this company?.,['aai']
"Oh God, I am not sure. How does the S&P 500 consumer discretionary sector index relate to the GDP price index?","['am', 'aaa']"
I am curious about the CPI in the United States. Has it been changing lately?.,['aw']
Can you tell me the number of shares outstanding per employee at Mastercard? I am curious about that aspect of the company.,"['p', 'k']"
Could you explain the distinction between Comcast's 12 month earnings per share and its ex-dividend date?,"['s', 'b']"
What the hell is GDP short for? .,['ax']
"Why is the CPI even a thing? Seriously, it's just a measure of inflation...",['aae']
Is the manufacturing sector in the US expanding or shrinking based on the ISM Purchasing Managers Index?,['az']
Can you tell me the current stock price for Salesforce and the total value of their current assets?.,"['n', 'g']"
Can you provide me with information about Mastercard's number of employees and their total liabilities?.,"['ag', 'p']"
Can you tell me the ticker for Chevron on the NYSE and what its EPS has been for the past 12 months?.,"['t', 'ae']"
"I'm not sure about the exact correlation, but I know the ISM Purchasing Managers Index (MFG Survey) is often used as an economic indicator for the health of the manufacturing sector in the US. It may have some impact on the overall GDP, but it is not the only factor.","['az', 'ax']"
"Oh God, I don't know. Can you tell me the latest news about Apple?",['aaj']
Can you just tell me how much IBM makes from operating income?.,['aa']
"I don't know, I mean, I don't really care about the stock market, but if you really want to know, I guess one of those sectors did better yesterday..","['al', 'ap']"
Who cares about the ISM non-manufacturing index and the performance of the communications services sector? I highly doubt there is any correlation.,"['aac', 'at']"
Can you tell me the exact cost of goods sold by Tesla in the previous quarter? I need to know the numbers..,['m']
Um I don't know. What does CPI measure and how often is it damn updated?,['aw']
"I'm not sure, what do you think? Do you think there is a correlation between the ISM Nonmanufacturing Survey Index and the S&P Consumer Discretionary Sector Index?","['aac', 'am']"
"Hey buddy, what's the scoop on any potential mergers or acquisitions in the works? You know, any juicy insider information or rumors floating around?",['aai']
"Yeah, yeah, I am not sure. Are there any rumors or news on social media that could possibly affect the stock prices of specific companies?.",['aai']
Can you tell me about the relationship between the S&P General Industry Classification REAL ESTATE SECTOR Index and the Conference Board Leading Economic Indicators Index?.,"['ak', 'aag']"
"Hey, have you heard about Tesla on social media? What are people saying about it?.",['aai']
"Ugh, I don't know, man. Err... how do they even come up with the Consumer Confidence Index anyway?",['aad']
Can you tell me the number of employees that Costco had on the ex-dividend date?.,"['p', 'b']"
"I mean, obviously, the GDP price index in the United States has changed compared to the previous year. It is either higher or lower, come on.",['aaa']
"Can you tell me how the GDP price index has fluctuated in the United States within the last five years, friend?.",['aaa']
"Yo, what's up friend? What industry does Bank of America work in, you know?",['u']
"Seriously, who cares about the latest trends in the cryptocurrency market? It's just a bunch of hype and speculation.",['aai']
"Ugh, I am not really sure. Can't keep up with the news these days, but if I had to guess, there might be some articles about PepsiCo floating around.",['aaj']
"Excuse me, do you know the lowest price Salesforce hit today?.",['d']
"Can you tell me, what is the connection between the ISM non-manufacturing survey index and the sentiment in the news?.","['aac', 'aaj']"
Do you know if there are any rumors going around about an upcoming product release from a company?.,['aai']
"Err... I don't know, maybe something like, what's the buzz about Tesla on social media and online?.",['aai']
Can you tell me more about the public perception of Apple on social media?.,['aai']
"Oh God, I have no idea. Err... I don't know, what are some of the stocks that people are talking about on social media?",['aai']
Oh God I am not sure. How do the sectors of Communication Services and Consumer Discretionary stack up against each other?.,"['at', 'am']"
"I'm not sure, but i think you wanted to know about EBITDA and its significance for a company like Costco? Is it right?.",['q']
You want to know about Verizon? How much do they usually spend on research and development?,['ac']
"I don't know, man. Err... How much does PepsiCo pay out in dividends compared to what they owe right now?","['I', 'o']"
"I don't know, that's a tough one. Which company holds on to their inventory the longest?.",['v']
Can you please tell me the current state of the Information Technology industry?,['al']
Can you just tell me when the hell the ex-dividend date was for Walt Disney was and what the book value per share is? I don't have time for this..,"['b', 'j']"
"How does consumer confidence compare to the 10 year treasury bond yield, mate?.","['aah', 'aad']"
"Could you tell me about Pfizer? Yes, ok, it is a company in the pharmaceutical industry and it is expected to have a certain earnings per share in the next twelve months, right?.","['u', 's']"
Can you explain to me the difference between the S&P General Industry Classification Energy Sector Index and the S&P General Industry Classification Consumer Discretionary Sector Index? I want to make sure I understand the distinction between these two indexes..,"['aj', 'am']"
Do you know if there are any sort of talk or gossip about future product launches or collaborations that could possibly affect the stock value of Tesla?.,['aai']
"Seriously, how much is Costco even worth in terms of market capitalization?.",['h']
"Seriously, do you really want to know about the damn latest news articles about PepsiCo?.",['aaj']
I am curious about the relationship between the ISM manufacturing index and the S&P industrials sector index. Can you tell me more about that?.,"['az', 'as']"
"I want to know about Home Depot's dividend yield and P/E ratio? Alright, let's compare them and see how they stack up.","['f', 'I']"
I'm wondering if the performance of the utilities sector is affected by consumer confidence in the United States?.,"['ar', 'aad']"
"In the S&P 500, which sector did damn better yesterday, information technology or industrials? .","['al', 'as']"
"Uh, how many common shares does Microsoft even have?.",['k']
Proctor & Gamble probably doesn't make a profit after accounting for all of its operating expenses?,"['aa', 'ab']"
What's the damn number for the leading economic indicators index in the US right now?.,['aag']
Maybe there are some rumors about upcoming mergers or acquisitions in the finance industry?,['aai']
What the hell is the difference between Nvidia's dividend yield and the lowest price it reached today?.,"['d', 'I']"
I want to know if there are upcoming IPOs in the technology sector? ,['aai']
"the highest price that T-Mobile US reached on the trading day was what, damn? .",['e']
"Can you provide information about Visa's financial stability? Specifically, I am interested in their current assets and number of employees.","['p', 'n']"
Could you tell me which company has been getting the most attention in the news lately? I'm curious about it..,['aaj']
"Can you just tell me the relationship between the ISM manufacturing index and the S&P industrials sector index? Like, are they even related or what?.","['az', 'as']"
I was wondering if there was any buzz on social media that could possibly affect the stock values of specific businesses?.,['aai']
Can you give me an update on the performance of the utilities sector in the S&P 500 for yesterday?.,['ar']
Can you tell me the Shareholders' equity of Nike buddy?.,['ah']
Could you tell me the current value of the S&P 500 Composite index?.,['au']
What the hell is the performance of the Utilities Sector over the past 5 years?.,['ar']
Can you tell me about the relationship between Nike's dividend yield and its total shareholder's equity?,"['I', 'ah']"
Could you tell me the operating income of Merck and also the lowest price the stock has reached today?,"['aa', 'd']"
"Hey pal, do you know what was the highest stock price of Comcast today? .",['e']
"Who did better last year, the S&P 500 or the S&P General Industry Classification Real Estate Sector Index?","['au', 'ak']"
Are there any potential market rumors or insider trading information that could potentially impact a company's stock price?.,['aai']
Do you know how much JPMorgan Chase stock is worth right now and if the bank is making any money?,"['x', 'g']"
Can you tell me what the current yield is for the 10-year US Treasury Government Bond?,['aah']
"Which one has a higher value, the S&P General Industry Classification Health Care Sector Index or the S&P General Industry Classification Financials Sector Index, you know friend?.","['ao', 'aq']"
