question,expected_fields
"I don't even know what the unemployment rate is. Like, who cares anyways?.",['aab']
"How did the S&P 500 utilities sector do yesterday, mate?",['ar']
Can you explain to me the damn connection between the ISM manufacturing and non-manufacturing indexes? .,"['aac', 'az']"
"Mate, what's the difference between Amazon's total liabilities and their cost of goods sold, you know?.","['ag', 'm']"
Can you tell me the difference between the S&P Energy index and the S&P Information Technology index in terms of value?.,"['al', 'aj']"
Could you tell me the relationship between the S&P Materials Sector and CPI?.,"['aw', 'ap']"
"Which sector had a better performance last year, the financials or the real estate sector, buddy?.","['aq', 'ak']"
Can you find any blog posts that talk about where a certain technology company is heading in the future?.,['aai']
What are the debts and obligations that Adobe currently has?.,['o']
Have you heard anything about Intuit buying another company?,['aaj']
"What's the deal with Proctor and Gamble's EBITDA and its intraday low price? Like, what's the difference, you know?.","['q', 'd']"
"Which one do you think is a more accurate predictor for future economic activity, the ISM Purchasing Managers Index or the Conference Board Leading Economic Indicators Index?.","['az', 'aag']"
Could you tell me the number of days that Visa holds their inventories for and the total amount of shareholders' equity they have?.,"['v', 'ah']"
Could you help me find out Cisco's EPS for the last twelve months?.,['t']
Do the S&P Real Estate Sector Index and the Conference Board Leading Economic Indicators Index have any connection?,"['ak', 'aag']"
How does Costco's total return index compare to its total assets?.,"['af', 'c']"
"I am not sure if I have the exact answer, but I believe you are asking for the total return index of Walmart's stock and the ex-dividend date for its most recent cash dividend payment. Is that correct?","['c', 'b']"
Could you tell me what ticker symbol is used for Cisco and what is the amount of their current liabilities?.,"['o', 'ae']"
Uhh... I am not sure. What does the GDP price index measure in relation to the US economy?.,['aaa']
"Which one is richer, Apple or Microsoft? You know, mate, I am just curious about their assets!.","['af', 'l']"
"I am not sure really... Mmhm... I think there are articles about the Bank of America, but I am not sure which ones exactly..",['aaj']
"Hey, how long does McDonald's usually have their inventory in stock for mate?",['v']
"Do the ISM non-manufacturing index and the performance of the communications services sector have any connection, buddy?.","['aac', 'at']"
"By how many points is the S&P Energy index beating the S&P Information Technology index, you know?.","['al', 'aj']"
"Can you tell me which sector had a better performance last year, financials or energy?","['aq', 'aj']"
Can you tell me about the performance of the S&P 500 Composite yesterday?.,['au']
Could you tell me what the top news are for today? I would like to stay informed.,['aaj']
"Like, who is doing better, the finance guys or the tech guys?","['aq', 'al']"
"Can you tell me the amount of assets that Costco has that will be either sold, consumed or converted into cash in the next year or operating cycle?",['n']
"I'm not sure, let me think... Oh yeah, I remember now. Have there been any news articles published about Bank of America?",['aaj']
How much higher is the S&P General Industry Classification Communications Services Sector Index compared to the federal funds rate?.,"['at', 'ay']"
Can you explain how the consumer confidence index is calculated and how it reflects consumer's views on the current state of business and employment?.,['aad']
Can you tell me the ratio of employees to trailing earnings for Berkshire Hathaway?,"['p', 't']"
"What are the main differences between the GDP price index and the Consumer Price Index (CPI) in the US, you know?.","['aaa', 'aae']"
"I mean, seriously, who even cares about the 10 year treasury bond yield? What really matters is how consumer confidence is doing.","['aah', 'aad']"
Can you tell me the total asset of JPMorgan?.,['af']
What is the correlation between the 10 year treasury bond yield and the performance of the communications services sector?.,"['aah', 'at']"
"Oh God I mean, I don't know, I think people are talking about Tesla on social media and the internet, maybe?.",['aai']
"Oh God umm... I don't know. Yesterday, which of the sectors, Real Estate or Communication Services, did better?.","['ak', 'at']"
"I'm sorry, I cannot provide information about recent news articles on Costco. My abilities are limited to finding and providing information about restaurants and food establishments. Is there something specific you would like to know about a restaurant or food establishment?.",['aaj']
I am curious about Proctor & Gamble. Do you happen to know how many employees they have and how much they invest in research and development?.,"['p', 'ac']"
"Let's see, Pfizer... Well, Pfizer is a pharmaceutical company and its projected earnings per share for the next twelve months is not available.","['u', 's']"
"Can you tell me when UnitedHealth's most recent dividend was paid, and when the ex-dividend date for that payment was?.",['b']
"I mean, who really cares how much Nike spends on operating expenses every year? It's probably a ridiculous amount anyway..",['ab']
Oh gosh I don't know. Could you tell me how much the S&P Industrials returns on a daily basis?.,['as']
"Okay, I know you asked for the GDP for the US, but like, who really cares about that? Let's talk about something more interesting. .",['ax']
Can you tell me some reasons that might affect a company's stock price in the short term?.,['aai']
"I'm curious, have you heard anything about Boeing in the news recently?.",['aaj']
Do you know of any juicy gossip or insider details about a company's financial state that might affect its stock value?.,['aai']
Do you know if the ISM Purchasing Managers Index indicates growth or contraction in the manufacturing sector of the United States?,['az']
"In the year 2020, which company was more frequently mentioned in the news, Apple or Tesla?.",['aaj']
Can you provide some insight into the disparity between Nvidia's operating income and non-operating interest income?,"['aa', 'z']"
Do you know about Netflix's stock performance in the past year?.,['c']
"You're curious about the correlation between the S&P 500 consumer discretionary sector index and the GDP price index, right? I can definitely provide some information on that for you.","['am', 'aaa']"
What is the EV/Sales ratio for JPMorgan?,"['r', 'y']"
What the hell is going on with the Information Technology sector right now?.,['al']
"What is the meaning of the GDP price index in relation to the economy of the United States, buddy?.",['aaa']
"Can you tell me, mate, how many employees there are for each outstanding share at General Electric?.","['p', 'k']"
Umm yeah I don't know. Can you tell me how the ISM manufacturing index is related to the performance of the consumer discretionary sector?.,"['az', 'am']"
Let's take a look at the trend of consumer confidence. How has it been doing lately?.,['aad']
"Can you tell me about T-Mobile US's finances? Specifically, how does their operating income compare to their market capitalization?.","['aa', 'h']"
Can you tell me how much money Microsoft spends on each employee for research and development?,"['ac', 'p']"
Can you help me understand the calculation for Inventories Days Held for Intel?.,['v']
Could you tell me about Adobe? I am curious to know the total amount of their operating expenses..,['ab']
"I'm not an expert on Comcast, but I believe they do have quite a bit of long-term debt. Is that what you're asking about?.",['w']
Could you please provide me with the current stock price of Exxon Mobil and its total liabilities?.,"['o', 'g']"
"Which sector index did better last year, the Financials or Health Care sector mate?.","['aq', 'ao']"
"Hey buddy, when did Chevron make their latest cash income dividend payment?.",['b']
"Let's see, i'm wondering if Coca-Cola's total current assets are more than their total liabilities, do you know?.","['ag', 'n']"
"In terms of the energy sector, what impact does the unemployment rate have on its performance?.","['aab', 'aj']"
Can you please give me the latest articles related to Bank of America? I need to be updated on the current situation..,['aaj']
"Check the source of Mastercard's non-operating interest income, yeah?.",['z']
"Oh gosh, I don't know. Err... which one is better, Materials or Consumer Staples?.","['ap', 'an']"
"I'm not sure what exactly you're asking about, but if you're referring to the financial performance of Intel in the previous year, I can tell you that it has been quite profitable. Is there something specific you wanted to know?.",['t']
I see you are interested in the stock market. The S&P Utilities Sector Index is a stock market index that tracks the performance of utility companies in the United States. Is there anything specific you would like to know about it?.,['ar']
I am curious about the S&P 500 consumer discretionary and real estate sectors. How do they compare with each other?.,"['ak', 'am']"
"Let's catch up on the latest news, shall we? What are some of the top stories for today?.",['aaj']
Do you know how many shares of Philip Morris are available to trade?.,['k']
"Hey, I am not sure. Is there anything that's like, being spread around on social media that could like, affect the stock prices of certain companies?",['aai']
"Oh gosh yeah, I don't know. How does the financial sector in the S&P 500 index perform?","['aaf', 'aq']"
"Seriously, like, why are you even asking about Oracle's operating expenses? It's not even relevant to the total return index. I mean, come on..","['c', 'ab']"
Has there been any recent news about General Electric in the past month?,['aaj']
"Last year, which sector had a higher performance, the financials or the real estate sector?.","['aq', 'ak']"
Is there even a real connection between the unemployment rate and consumer confidence?.,"['aad', 'aab']"
"I don't know, honestly. Which one do you think has performed better, Financials or Industrials?.","['aq', 'as']"
Could you tell me what the current value is for the leading economic indicators index in the United States?.,['aag']
"Hey mate, can you tell me the ratio of Amazon's operating expenses to current assets? I need it for my project, thanks!.","['ab', 'n']"
"I mean, it's pretty obvious. Does anyone not know that the total operating expenses of Salesforce is compared to the number of common shares outstanding. I thought that was common knowledge.","['ab', 'k']"
What is the current amount of money that Boeing owes?.,['o']
how does consumer confidence compare to the yield of the 10 year treasury bond?.,"['aah', 'aad']"
"I don't know, come on, I thought everyone knew the S&P General Industry Classification Materials Sector Index represents the Materials Sector.",['ap']
"I'm not familiar with Bank of America, but I can tell you that it operates in the banking industry..",['u']
"Why don't you just tell me, what was T-Mobile's operating income on the most recent ex-dividend date?","['aa', 'b']"
"Seriously, why do you even care about the latest news on inflation? It's not important. But if you really want to know, it's probably something about prices going up again.",['aaj']
Can you tell me how the Utilities and Energy sectors did yesterday?,"['ar', 'aj']"
"Just wondering, what is the recent price of the COMMUNICATIONS SERVICES SECTOR Index? I mean, I thought everybody knew that..",['at']
Mmhm... I am not sure. Can you tell me what the current price of gold is?.,['aai']
"Let's talk about the relationship between the ISM non-manufacturing survey index and the sentiment in the news, shall we?.","['aac', 'aaj']"
I heard there might be some mergers or acquisitions happening in the finance industry. Can you tell me more about them?,['aai']
"Can you tell me mate, what exactly is the S&P Utilities Sector Index?.",['ar']
"You're asking about the relationship between the federal funds target rate and the communications services sector? I understand, the federal funds target rate can have an impact on the performance of companies in the communications services industry. Does that answer your question?.","['ay', 'at']"
"Hey, pal! What's the latest scoop on JPMorgan Chase? Any interesting news been reported lately?",['aaj']
"Hey mate, do you know how much each share of Adobe's is valued at in their enterprise value?","['k', 'r']"
"What's the deal with consumer confidence in the good ol' USA? How does it stack up against GDP growth rate, you know?.","['aad', 'ax']"
Could you tell me more about Costco's inventory days held and its highest intraday price? I am interested to see how they compare to each other..,"['e', 'v']"
"Can you please tell me what the heck is happening with inflation? Like, what is the most recent news headline?.",['aaj']
Do you know how much Cisco spends on the cost of goods sold in relation to their shareholder's equity?.,"['ah', 'm']"
"Hey mate, can you tell me the lowest price of Exxon Mobil stock today and how many days of inventory they keep?","['d', 'v']"
What's the scoop on Bank of America? Have any articles been written about them lately?.,['aaj']
"Can you tell me about the financial standing of Philip Morris? Specifically, I am looking for information on their long-term debt and how it relates to their cost of goods sold..","['w', 'm']"
How many days does UnitedHealth hold inventory compared to its current assets friend?.,"['n', 'v']"
What was T-Mobile US's 5 year return?,['c']
Oh err... I don't know. What the hell is in Amazon's current assets?.,['n']
Let's compare the performance of the Financials and Industrials sectors. Which one do you think has been doing better?,"['aq', 'as']"
Could you tell me about the information technology sector in the S&P 500? I am interested in its weight and importance within the index..,"['al', 'au']"
"Uhm, could you give me some latest news articles about how Brexit is affecting the economy of the UK?.",['aaj']
Can you tell me the connection between Visa's Intraday High and how long it has been held?,"['e', 'v']"
"Oh man, I have no clue. Do you know how much money McDonald's makes?.",['y']
Can you tell me the relationship between the 10 year treasury bond yield and industrial production?.,"['aaf', 'aah']"
Can you tell me the Shareholders' equity of Nike buddy?.,['ah']
"Can you tell me about Walmart's financial situation? Specifically, what is their long term debt?.",['w']
"I don't know, sorry. How many people work for Chevron on the most recent date that they paid out dividends?.","['b', 'p']"
Can you tell me the number of people working at JPMorgan and how much money the shareholders own in the company?.,"['ah', 'p']"
What is the difference between Cisco's total liabilities and its earnings per share for the past 12 months?.,"['ag', 't']"
"Uh, I am not sure, how much is Bank of America's total liabilities?.",['ag']
"Hey, have you checked out what people are saying about Apple on Twitter?",['aai']
Can you tell me the difference between Exxon Mobil's non-operating interest income and its total shareholder's equity?.,"['z', 'ah']"
"I'm not sure, but let's see... Well, it seems that Verizon's long term debt is different from its common shares outstanding. Would you like me to find out more information?","['w', 'k']"
"Okay, let's check out what's new with Johnson & Johnson. Can you tell me what sort of news articles you're looking for?",['aaj']
Can you tell me anything about the S&P500 telecommunications sector? I'm curious about the latest news..,"['at', 'aaj']"
"Hey friend, can you tell me how the Utilities and Energy sectors did yesterday? I'm really curious, you know..","['ar', 'aj']"
"Could you tell me friend, what is the operating income of JPMorgan?.",['aa']
"I have no idea. I mean, how is the S&P 500 doing compared to the Consumer Staples Sector?.","['an', 'au']"
What is the value of Intuit compared to its assets?,"['af', 'h']"
"I can't believe you don't know this, but basically, what's Netflix's stock like over the past year?",['c']
"I'm curious, who has been getting more news coverage lately, Apple or Microsoft?",['aaj']
Does Apple make money from other stuff besides their main business?.,['z']
"Could you tell me the ratio of Johnson & Johnson's debt to market cap, please?.","['h', 'w']"
"Do you have any recent news about Apple, you know?.",['aaj']
"I am not sure, but like, is the leading economic index a good way to predict what will happen in the economy in the future?.",['aag']
"Come on, nobody knows anything about any potential product releases from this company. It's just a bunch of rumors and speculation.",['aai']
Can you tell me about the latest news on inflation?.,['aaj']
Could you possibly give me an estimate of Home Depot's earnings per share for the next twelve months? How does it stack up against their EBITDA?.,"['q', 's']"
Can you tell me which company is getting the most news coverage?.,['aaj']
"Oh gosh, I don't know. How does the change in federal fund rates impact CPI?.","['aae', 'ay']"
"Umm, I am not sure. How much of Amazon's assets are covered by the money invested by shareholders?.","['ah', 'af']"
Could you tell me the amount of debt that Microsoft has?,['ag']
"The unemployment rate in the United States is so low, like, ridiculously low. It's damn amazing.",['aab']
"I see. So, what is the recent performance of the communications services sector?.",['at']
"Hm, I don't know. What are the total assets of Intel?.",['af']
What is the damn CPI for all urban areas right now?.,['aw']
"Out of Materials and Information Technology, which one had a higher index value?.","['ap', 'al']"
"Okay, let me think... How much money does Johnson & Johnson make from selling stuff and other stuff they do?.",['y']
Compare the S&P 500's consumer discretionary and real estate sectors. How do they differ and contrast with each other?.,"['ak', 'am']"
Could you give me a rundown of all the boring news articles about that one company?.,['aaj']
"Can you tell me the total return index of Bank of America? Right, I see, it is some sort of index, you know, for Bank of America.",['c']
Could you tell me the relationship between the ISM manufacturing index and the S&P industrials sector index please?.,"['az', 'as']"
Could you tell me how much long-term debt Home Depot has?,['w']
"I don't know, man. Hmm... How does the ISM Non-Manufacturing Survey Index affect the GDP of the United States?","['ax', 'aac']"
"Seriously, who doesn't know about the recent news involving T-Mobile? Can you even be more out of the loop?",['aaj']
Can you tell me the highest value that Walmart's stock reached today and how has its total return index performed during the specified time frame?,"['e', 'c']"
Can you tell me the difference in performance between the S&P Industrials and Materials sectors?.,"['as', 'ap']"
Can you tell me about the different factors that make up leading economic indicators?.,['aag']
What's the latest news on Apple?.,['aaj']
Could you tell me the current federal funds target rate?.,['ay']
"I mean, come on, who even cares about that? What was the damn lowest price of General Electric stock on its most recent ex-dividend date? .","['b', 'd']"
What was the non-operating interest income for Verizon?.,['z']
What is the buzz on the streets about a specific company?,['aaj']
Can you provide me with the earnings per share for Bank of America in the last 12 months?.,['t']
Can you provide me with any recent articles about Philip Morris that have been published?.,['aaj']
Could you tell me about the ISM manufacturing index from last month?,['az']
"Seriously, how much is Costco even worth in terms of market capitalization?.",['h']
Have you noticed any changes in the GDP price index in the United States over the last five years?,['aaa']
"Oh God, I don't know. Let me think. Is Tesla putting more money into research and development expenses compared to their cost of goods sold?","['m', 'ac']"
You know how the fed funds rate impacts the real estate industry?.,"['ay', 'ak']"
"I don't know, can you give me a more specific question? The data warehouse contains a lot of information and I cannot provide keywords without a specific news item in mind.",['aaj']
"What's the connection between the S&P General Industry Classification REAL ESTATE SECTOR Index and the Conference Board Leading Economic Indicators Index, you know?.","['ak', 'aag']"
"Can you tell me the R&D spend of Mastercard in the last quarter, as a percentage of their net sales?.","['ac', 'y']"
Can you tell me the total operating expense for General Electric?.,['ab']
Can you explain to me the ISM Purchasing Managers Index (MFG Survey) and its calculation method?.,['az']
Can you tell me the difference between Walt Disney's non-operating interest income and the number of common shares outstanding?.,"['k', 'z']"
Can you tell me about Amazon's market value and their expenses on cost of goods sold?,"['h', 'm']"
"Like, what is T-Mobile US's total liabilities? ",['ag']
"Hey buddy, how does the communications sector stack up against the 10 year treasury bond in terms of performance?","['at', 'aah']"
"Which sector index has had better performance, Utilities or Communications Services?.","['ar', 'at']"
Can you tell me if there are any current trends or online discussions that may have an impact on the stock market?.,['aai']
"Yesterday, in the S&P 500, consumer staples and financials both performed well, but it's clear that consumer staples had a slight edge.","['an', 'aq']"
Did you hear about Nvidia's latest earnings call in the news? I'm curious to know what the reports said about it.,['aaj']
Any articles about tariffs and how they're affecting the car industry recently?.,['aaj']
Can you tell me Bank of America's current assets?.,['n']
"I mean, come on, it's obvious that the unemployment rate has a direct impact on inflation. What are you even asking for?","['aab', 'aw']"
"I mean, come on, it's obvious that there is a relationship between the ISM manufacturing and non-manufacturing indexes, right? I'm pretty sure everyone knows that.","['aac', 'az']"
"Seriously, is Proctor & Gamble's total assets even higher than Tesla's?.",['af']
Can you tell me the number of employees at Coca-Cola and the lowest stock price for the day?,"['p', 'd']"
"How much does Home Depot spend on goods sold, you know pal?.",['m']
Can you tell me the amount of Johnson & Johnson's liabilities on the most recent ex-dividend date?.,"['o', 'b']"
"Oh gosh, I don't know. What is the performance of the Utilities Sector over the past 5 years?.",['ar']
"I see, you want to know if the total return index of Bank of America is related to its operating expenses? Right, I think we can find some information on that, ok?.","['ab', 'c']"
Could you tell me the dividend yield of PepsiCo compared to its EBITDA?.,"['q', 'I']"
"Can you tell me about the relationship between Comcast's net interest income and how long they hold their inventories, buddy?","['x', 'v']"
"I am not sure, to be honest. Hmm... Is Tesla putting more money into research and development than the cost of their goods?.","['m', 'ac']"
"I'm not sure, let me check. It looks like JPMorgan does have more net interest income compared to their total current assets.","['n', 'x']"
"Can you tell me about Nvidia's overall expenses? Specifically, what is the total cost of their operations?.",['ab']
Could you tell me what articles have been written about the merger of Company A and Company B?.,['aaj']
"Let's see, the current yield of the USA 10-year Government Benchmark bond, ah alright, and how does it impact the S&P General Industry Classification Energy Sector Index?","['aj', 'aah']"
"I'm not sure, but let's take a look at Chevron's financial statements. It seems that their long-term debt may be higher than their earnings per share rate?","['f', 'w']"
"PepsiCo's net interest income is probably not even close to its projected earnings per share, right? I mean, let's be real here..","['s', 'x']"
Oh God oh gosh I am not sure. Mmhm... What are Bank of America's liabilities right now and what is their market capitalization?.,"['o', 'h']"
Can you tell me the price-earnings ratio of Adobe on the most recent ex-dividend date?,"['b', 'f']"
Do you want to know about any unique market insights or trends that are not usually covered by mainstream financial news outlets?,['aai']
Could you tell me about the correlation between the S&P 500 consumer discretionary sector index and the GDP price index? I'm curious about how these two metrics are related.,"['am', 'aaa']"
Can you tell me the current and lowest price of UnitedHealth's stock? I want to see the difference..,"['d', 'g']"
How is the Consumer Discretionary Sector Index doing right now? Is it damn performing well or poorly?.,['am']
Can you update me on the current happenings with Apple?.,['aaj']
What is the main factor influencing the GDP?.,['aaa']
"Could someone tell me the damn lowest price that Tesla's damn stock has hit today? And also, how much net interest income do they generate? I need to know..","['d', 'x']"
"Oh gosh, I am not sure. How does the S&P Energy Sector stack up against Consumer Confidence?","['aj', 'aad']"
Can you tell me more about the recent merger between Disney and Fox? I am interested in any new developments or updates..,['aaj']
Oh gosh oh God I am not sure. Can you tell me about the new things going on in the cryptocurrency world right now?.,['aai']
Tell me more about the S&P 500 index..,['au']
Oh God I am not sure! What is the number of days that Microsoft holds inventory for?.,['v']
Could you tell me what kind of news articles you are looking for about Coca-Cola? There are so many out there..,['aaj']
So we want to know more about Coca-Cola's Cost Of Goods Sold (COGS).,['m']
Have you heard any discussions or predictions about a possible market crash or economic recession?.,['aai']
What is the recent news and public opinion surrounding Mastercard's competition?.,['aaj']
"What is the name of the company that goes with the NFLX ticker, you know buddy?.",['l']
Could you tell me which industry Home Depot operates in and what is the current value of its stocks?.,"['g', 'u']"
"Can you believe it? There are actually news articles that talk about the federal funds rate and the economy, like, together. Is that crazy or what?.","['aaj', 'ay']"
Can you tell me about the connection between Walmart's market capitalization and its cost of goods sold?.,"['h', 'm']"
Can you tell me more about the impact of the ISM Purchasing Managers Index (MFG Survey) on the Information Technology industry?.,"['az', 'al']"
"Yo, what's the word on industrial production these days, buddy?","['aaf', 'aaj']"
Oh gosh I don't know. Can you tell me what the current price is for Home Depot?.,['g']
Can you tell me about the correlation between net sales and earnings per share at McDonald's?,"['y', 's']"
"I mean, how much does it cost JPMorgan to make their products? Like, compared to how much they sell them for right now?.","['m', 'g']"
"There is no clear correlation between the GDP Price Index and Consumer Confidence. While some may argue that a higher GDP Price Index leads to increased consumer confidence, others argue that it may actually have a negative effect. Ultimately, the relationship between these two factors is complex and cannot be summarized by a simple correlation.","['aaa', 'aad']"
"You know buddy, Verizon currently has a total debt amount of how much, do you know?.",['ag']
Could you tell me the current price of Merck and the total shareholder's equity?.,"['g', 'ah']"
"Yo, what's the deal with Intel? What category do they fall under in the GICS, you know?.",['u']
Can you please tell me the operating expense of IBM?.,['ab']
How does the ISM manufacturing index compare to the nonmanufacturing index?.,"['az', 'aac']"
"Hey, do you have any updates on the Disney and Fox merger?",['aaj']
"Um, I am not really sure. Can you repeat that question? Something about the ISM Nonmanufacturing Survey Index and the Consumer Price Index?.","['aae', 'aac']"
"Let's see... You're asking about Salesforce's current stock price and how much of it is made up of their operating expenses, right?","['ab', 'g']"
"I'm not sure, but could you tell me when the ex-dividend date is for UnitedHealth's latest dividend payment?.",['b']
"Hey, have you heard about the Consumer Price Index (CPI) in the United States? Has it changed recently, mate?",['aw']
Let's look at some economic data. How does the GDP price index compare to the unemployment rate?.,"['aab', 'aaa']"
"I am not sure, let me check that for you. According to my research, it seems that Boeing has more net interest income than total liabilities..","['ag', 'x']"
"How many shares of AMD are currently being traded, you know?.",['k']
"I am not sure, actually. Is the Consumer Price Index going up or down?.","['aae', 'aw']"
Can you please calculate Intel's current assets divided by the earnings per share for the past year? Thanks..,"['t', 'n']"
Why do people even care about the relationship between the ISM Nonmanufacturing Survey Index and GDP? It's not that important..,"['ax', 'aac']"
"Could you tell me about the news coverage for Costco compared to other companies? Just curious about how they compare in the media, you see?.",['aaj']
How much did AMD spend on research and development last year?,['ac']
"Let's look into the direct costs that Nike has to pay for producing or acquiring the goods they sell, shall we?.",['m']
"I’m guessing that the federal funds target rate affect the communications services sector, does it?","['ay', 'at']"
"Could you tell me about the consumer confidence index in 1985? Sure, I can provide some information on that. The consumer confidence index in 1985 was...",['aad']
When was the last time Microsoft paid out dividends and do they make money from non-operating interest?,"['z', 'b']"
What sector is the company with the ticker symbol XYZ in?.,"['ar', 'ak']"
"Oh gosh, I am not quite sure. The consumer confidence index is like, a measure of how people feel about business and employment conditions right now, I think.",['aad']
"I mean, how could anyone not know this? The day when consumer confidence was at its lowest, there was a major news release but I'm not gonna tell you because it's so damn obvious.","['aad', 'aaj']"
What effect does the yield of the 10-year US Treasury Government Bond have on the Real Estate sector buddy?.,"['ak', 'aah']"
"Can you tell me the damn book value per share and dividend yield for Intuit? I mean, come on, it's not that hard, right?.","['I', 'j']"
"Hey, how has the Industrials sector been doing compared to the other sectors?",['as']
"Well, gosh, I don't know. Err... I mean how does the communications sector do, you know, compared to the whole market thing?","['at', 'au']"
"Honestly I don't know, what the heck is Tesla's EBITDA?.",['q']
"Oh God, I don't even know why you're asking about the correlation between the fed funds rate and the real estate sector. It's probably not important.","['ay', 'ak']"
"How do those ISM manufacturing and nonmanufacturing indexes even compare? Like, what's the difference?","['az', 'aac']"
"Well, can you please tell me the damn current ISM Purchasing Managers Index for the manufacturing sector in the United States? I mean, I really need to know..",['az']
"Does AMD make more money from interest than they pay out, you know mate?",['x']
"Yo, have you heard about Boeing in any recent news articles, mate?.",['aaj']
"Hey, are you seeing any changes in the Real Estate sector index? Is it going up or down, you know?.",['ak']
"Can you please tell me the current stock price for JPMorgan Chase? And also, is the bank doing well financially?.","['x', 'g']"
"Yo mate, what are the current assets of T-Mobile US?",['n']
How many employees does Microsoft have and what's the latest stock price?.,"['g', 'p']"
"Oh gosh, I have no idea! What is the sum of all of JPMorgan Chase's liabilities, including both short and long term obligations?",['ag']
"Hm, I don't know. Can you tell me what the daily trading volume is for S&P Energy?.",['aj']
Do you want to know if there is any relation between the S&P General Industry Classification Information Technology Sector Index and the Consumer Confidence Index?,"['al', 'aad']"
"Let's compare the net sales of two industries, Health Care and Proctor & Gamble. Which one do you think has a higher net sales?","['y', 'u']"
Which of these companies has a lower P/E ratio and a higher intraday low?.,"['d', 't']"
"I am trying to find which company has a higher EV/COGS ratio, do you think it could be Coca-Cola or PepsiCo?.","['r', 'm']"
"Yo, what's the difference between JPMorgan's net sales and net interest in terms of revenue, mate?","['y', 'x']"
"I mean, who even cares about the oil industry anymore? But if you must know, the latest news articles are probably some boring and irrelevant stuff about oil.",['aaj']
Is Costco allocating more funds towards R&D or long term debt?,"['w', 'ac']"
Does Mastercard have a lot of money they owe?.,['ag']
"I am not sure, buddy. I mean, does Walmart have a lot of people working for them and a high amount of debts at the moment?","['p', 'o']"
"Could you give me the earnings per share for the last year for Intuit, and do you know what their ticker symbol is?","['t', 'ae']"
Can someone please tell me about Comcast's enterprise value and how long they hold onto their inventories? I'm dying to know..,"['r', 'v']"
Can you tell me the dividend yield of Costco? I'm interested in the percentage in relation to today's low stock price..,"['d', 'I']"
"Can you tell me about Intel? Specifically, I'm curious about their number of employees and their enterprise value..","['p', 'r']"
What is the Consumer Discretionary Sector Index?,['am']
"I don't know. Can you repeat that? I am not sure what you are asking me about Mcdonald's and something about P/E ratio and common shares? Sorry, I am really not good with numbers.","['f', 'k']"
"Hey, do you know if there's any crazy gossip or hearsay going around on social media that could like, totally mess with the stock prices of specific companies?",['aai']
Can you tell me how Home Depot's inventory management stacks up against its competitors?.,['v']
Hmm... Could you tell me what the current federal funds target rate is and the GDP price index?.,"['aaa', 'ay']"
"Gosh, oh God I don't know. Err... how do the S&P 500 consumer discretionary sector index and the GDP price index relate to each other?","['am', 'aaa']"
Can you tell me about the composite index? What economic indicators are taken into consideration?.,['aag']
"Yo, what's the deal with the Consumer Price Index for all urban items this month? Has it gone up or down?",['aw']
Can you give me some information about the latest news item in the data warehouse? I believe it would be relevant to know the associated keywords.,['aaj']
Can you tell me the correlation between the ISM Nonmanufacturing Survey Index and the Consumer Price Index?,"['aae', 'aac']"
Could you tell me the company name that Johnson & Johnson uses? .,['l']
"I don't know man, that's a tough one. So like, when the federal fund rates change, does that like, have an impact on the CPI or something?","['aae', 'ay']"
Do you know what the ISM manufacturing index was last month?,['az']
"Could you tell me the net interest income of JPMorgan? Sure, let me see... According to my research, JPMorgan's net interest income for the latest fiscal year was around $57 billion. Does that answer your question?",['x']
"I see, you are curious about Comcast's financial situation. Well, it seems that they do have a considerable amount of long-term debt.",['w']
"Can you tell me which sector had a better performance in the S&P 500 yesterday, consumer staples or financials?.","['an', 'aq']"
"Can you believe it, the total liabilities for Amazon are actually way higher than their cost of goods sold. How much more exactly?.","['ag', 'm']"
Can you give me the latest scoop on how Brexit is affecting the UK economy?,['aaj']
"Which S&P sector had a better performance yesterday, information technology or materials?","['al', 'ap']"
"Like, seriously, does anyone really care about how Adobe makes money from non-operating interest? I mean, come on. .",['z']
"Oh come on, who cares how many days Walmart holds its inventories? It's just a boring detail.",['v']
"Can you tell me the earnings per share for Intel in the past year friend, and divide that by their current assets?","['t', 'n']"
"Ugh, let me think... How about, what are the top 3 boring news about Apple in the last week?",['aaj']
Could you tell me about Exxon Mobil's total operating expenses?.,['ab']
"Okay, let me see here, what is the damn EBITDA to total assets ratio for JPMorgan Chase?.","['q', 'af']"
"I see you're curious about the impact of the ISM Non-Manufacturing Survey Index on the GDP of the United States. Alright, well, let me explain it to you...","['ax', 'aac']"
"Could you tell me the top 3 recent news updates about Apple? Let's see, within the past week, what has been going on with Apple?.",['aaj']
what is the debt to market cap ratio of Johnson & Johnson?.,"['h', 'w']"
What is the current information about Pfizer?.,['aaj']
"Can you tell me when Microsoft's ex-dividend date is? Also, I need to know what their enterprise value is..","['b', 'r']"
Can you trust the leading economic index for predicting what's going to happen in the economy?.,['aag']
"Just out of curiosity, when was the last ex-dividend date for Berkshire Hathaway and do you happen to know their EBITDA?.","['b', 'q']"
Can you tell me what the dividend yield is and the ticker symbol for Nike? I would love to know..,"['ae', 'I']"
"You want to know about McDonald's? Right, does McDonald's mainly focus on investing in research and development or in its employees?.","['ac', 'p']"
Can you tell me the enterprise value per outstanding share of Adobe?.,"['k', 'r']"
"I see, you're interested in Chevron's stock price according to fool.com? Let me check that for you. Ok, according to fool.com, Chevron's current stock price is X dollars per share.",['aai']
