question,expected_fields
Proctor & Gamble probably doesn't make a profit after accounting for all of its operating expenses?,"['stock_data.operating_income', 'stock_data.operating_expense']"
"Which sector was more successful last week, Energy or Consumer Discretionary?","['market_data.Energy', 'market_data.Consumer_Disc']"
Has there been any recent news coverage on General Electric in the past month?.,['news_data_source']
"Can you tell me about the financial health of Boeing? Specifically, how does their total liabilities stack up against their current stock price?.","['stock_data.liabilities_total', 'stock_data.price_close']"
"Can you tell me about Merck? Specifically, I'm interested in how its market cap compares to its EPS..","['stock_data.eps_trailing_12_month', 'stock_data.market_capitalization']"
"Oh, the federal funds rate and the ISM non-manufacturing survey index? Well, they have a relationship, you know, like they affect each other, you know buddy?","['economic_indicators.fed_funds_rate', 'economic_indicators.ism_non_mfg']"
"Oh, I have no idea. Like, what's the current yield of the Government Benchmark bond for the US 10-year, and how would that affect the S&P General Industry Classification Energy Sector Index?","['market_data.Energy', 'economic_indicators.10Y_ust_yield']"
"I'm not sure, but let me see if I can find any recent news articles about Apple for you.",['news_data_source']
Do you happen to know the lowest price that General Electric stock dropped to on its most recent ex-dividend date?.,"['stock_data.date_ex_dividend', 'stock_data.price_intraday_low']"
"Can you tell me how the industrials sector in the S&P 500 is doing compared to the yield of the 10-year US Treasury Government Bond, mate?.","['market_data.Industrials', 'economic_indicators.10Y_ust_yield']"
What is the difference between the change in CPI and the change in Industrial Production?.,"['economic_indicators.cpi', 'economic_indicators.industrial_production']"
Can you tell me about Johnson & Johnson's revenue from sales and other operating activities?,['stock_data.sales_or_revenues']
"Hey mate, which one do you think has done better, Financials or Industrials?.","['market_data.Financials', 'market_data.Industrials']"
"Let's take a look at the stock market today and see if there was any unusual trading activity, okay?",['external_data_source']
"I mean, what even is the federal funds target rate? I am not sure..",['economic_indicators.fed_funds_rate']
Can you tell me what articles have been written about Tesla lately?.,['news_data_source']
"Can you believe it, the highest price of Chevron today was so damn high, like seriously, can you believe it?.",['stock_data.price_intraday_high']
"Oh gosh, I don't know. What's the going rate for Home Depot these days?.",['stock_data.price_close']
"Could you provide me with the net sales or revenues of Salesforce? I would like to know the amount after deducting discounts, returns, and allowances..",['stock_data.sales_or_revenues']
Can you provide me with the latest Consumer Confidence Index for the United States?,['economic_indicators.consumer_confidence']
"Oh God, why are you even asking about the performance of the financial sector in the S&P 500 index? It's probably terrible.","['economic_indicators.industrial_production', 'market_data.Financials']"
"I'm not sure, but do you know if Home Depot invests in research and development at all?.",['stock_data.research_and_development']
What are some hot penny stocks everyone is trading right now?.,['external_data_source']
Can you tell me about the trend of the CPI? Is it going up or down?.,"['economic_indicators.cpi', 'economic_indicators.cpi']"
"Oh gosh I don't know, has there been any recent updates about Tesla?.",['news_data_source']
Could you provide me with the ticker for Oracle and also tell me its SG&A expenditure?.,"['stock_data.operating_expense_sg&a', 'stock_data.ticker_symbol']"
Can someone please tell me the P/E ratio of Exxon Mobil on the ex-dividend date?.,"['stock_data.date_ex_dividend', 'stock_data.ratio_pe']"
"Out of all the companies, which one seems to be getting the most news coverage?.",['news_data_source']
Can you tell me which news articles talk about the economy and also mention the federal funds rate?.,"['news_data_source', 'economic_indicators.fed_funds_rate']"
Do you know if the ISM Nonmanufacturers Survey Index is being led by the Industrials Sector Index?,"['market_data.Industrials', 'economic_indicators.ism_non_mfg']"
"I mean, I don't know, just curious. How does the inventory turnover of JPMorgan Chase compare to its net sales or revenues?.","['stock_data.sales_or_revenues', 'stock_data.inventories_days_held']"
"Hey mate, which sector has been killing it lately, the financials sector or the information technology sector?","['market_data.Financials', 'market_data.IT']"
"Hey mate, can you tell me how confident are consumers in the US right now and how does it affect the growth rate of the GDP?","['economic_indicators.consumer_confidence', 'economic_indicators.gdp']"
"Oh gosh, I have no idea. Can you explain how the ISM Non-Manufacturing Survey Index impacts the GDP of the US?","['economic_indicators.gdp', 'economic_indicators.ism_non_mfg']"
Can you tell me the highest stock price that JPMorgan Chase reached today and its trailing 12-month EPS?,"['stock_data.price_intraday_high', 'stock_data.eps_trailing_12_month']"
"Err... Oh God, I don't know. What is the estimated earnings per share for Walt Disney in the next 12 months?.",['stock_data.eps_forward_12_month']
Is Chevron's debt higher than their earnings per share?,"['stock_data.ratio_pe', 'stock_data.long_term_debt']"
Can you explain the impact of the ISM Manufacturing Index on the Leading Economic Index?.,"['economic_indicators.conf_board_leading_indicators', 'economic_indicators.ism_mfg']"
I'm curious about Costco. Let's see... It looks like their total return index is higher than their total assets.,"['stock_data.assets_total', 'stock_data.total_return']"
"Come on, everybody knows that there have been a ton of news articles published about Tesla lately. Just look it up yourself. .",['news_data_source']
Mmhm... I don't know. Could you tell me what Visa's dividend yield is and how it compares to its market cap?,"['stock_data.market_capitalization', 'stock_data.dividend_yield']"
Is the CPI actually going up or down?.,"['economic_indicators.cpi', 'economic_indicators.cpi']"
"Is the Real Estate sector index on the rise or falling, mate?.",['market_data.Real_Estate']
"You are asking about the recent performance of two sectors, financials and information technology, correct?.","['market_data.Financials', 'market_data.IT']"
"Can you tell me about Oracle's financial status? Specifically, I'm interested in their total liabilities.",['stock_data.liabilities_total']
What was the latest boring headline about inflation?.,['news_data_source']
Can you tell me about the recent news regarding PepsiCo? What was the overall sentiment surrounding the company in the past week?,['news_data_source']
Do you know of any potential market rumors or speculations that could potentially have an impact on stock prices?,['external_data_source']
What are the expenses for research and development for Adobe and what is their cost of goods sold?.,"['stock_data.research_and_development', 'stock_data.cogs']"
"Anyways, it's something about IBM's debt and their earnings per share over the past year.","['stock_data.long_term_debt', 'stock_data.eps_trailing_12_month']"
"Can you tell me the net sales or revenues for T-Mobile US? Also, what are their current liabilities?.","['stock_data.liabilities_short_term', 'stock_data.sales_or_revenues']"
Can you tell me the extremely boring and useless information about the relationship between Amazon's operating expenses and current assets?.,"['stock_data.operating_expense', 'stock_data.assets_short_term']"
"Can you believe the ridiculous trading activity in the stock market today? It's like, totally abnormal.",['external_data_source']
Do you know if the stock market benchmark index is currently showing an upward or downward trend?.,['market_data.S&P500']
"I mean, everyone knows that Visa's SG&A to COGS ratio is a key metric in evaluating their financial performance. So like, what even is the point of asking this question?","['stock_data.cogs', 'stock_data.operating_expense_sg&a']"
What is the total shareholder's equity for Walmart?,['stock_data.shareholders_equity']
"Pfft, it's obvious that Tesla was mentioned more frequently in the news in 2020. Who cares about Apple anyway?.",['news_data_source']
"Hey, you heard about that ISM Nonmanufacturers Survey Index? What is it saying about the non-manufacturing economy in the US? Is it expanding or declining? .","['economic_indicators.ism_non_mfg', 'market_data.Industrials']"
"Oh gosh, I don't really know. How much is Visa's enterprise value compared to the number of days they hold inventories?.","['stock_data.enterprise_value', 'stock_data.inventories_days_held']"
"Umm, I don't really know. Which one do you think has done better? Utilities or Communications Services?.","['market_data.Utilities', 'market_data.Communications_services']"
Do you know what the CPI measures?,['economic_indicators.cpi']
"I want to know about the leading index. Well, the economic indicator most highly correlated with it is…?",['economic_indicators.conf_board_leading_indicators']
Can you tell me if there is a connection between the ISM non-manufacturing index and how well the communications services sector is doing?.,"['economic_indicators.ism_non_mfg', 'market_data.Communications_services']"
Is it accurate to say that Comcast has a large amount of debt in relation to its cost of goods sold?.,"['stock_data.long_term_debt', 'stock_data.cogs']"
Can you just tell me McDonald's revenue?.,['stock_data.sales_or_revenues']
"How does the number of employees at AMD relate to their total liabilities, mate?.","['stock_data.employees', 'stock_data.liabilities_total']"
"Seriously, do I have to look up the ISM non-manufacturing survey index for January 2020? Can't you just Google it yourself?.",['economic_indicators.ism_non_mfg']
"Do you know what the ISM manufacturing index and leading index are, pal? They are economic indicators..","['economic_indicators.ism_mfg', 'economic_indicators.conf_board_leading_indicators']"
"I have no clue, man. What's the deal with the oil industry these days? Can you give me some updates on that?",['news_data_source']
Can someone please tell me the value of the telecommunications sector?.,['market_data.Communications_services']
"So, how much did T-Mobile US's return in 5 years, mate?.",['stock_data.total_return']
"Hmm, that's a tough one. Berkshire Hathaway's total liabilities divided by its 12 forward month EPS is a tricky calculation, I don't think I can answer that one.","['stock_data.liabilities_total', 'stock_data.eps_forward_12_month']"
Is Home Depot making money from any investments that have nothing to do with their regular business operations?.,['stock_data.interest_income_not_banks']
Have you heard any talk or predictions about the possibility of a market crash or downturn in the economy?,['external_data_source']
"Let me check... Oh, it is the consumer discretionary sector that is represented by the sector index, alright?.","['market_data.Consumer_Disc', 'market_data.Utilities']"
"Do you know what GDP stands for, mate?.",['economic_indicators.gdp']
"How does the ISM Nonmanufacturers Survey Index impact the S&P General Industry Classification Health Care Sector Index's performance, you know mate?.","['market_data.Health_Care', 'economic_indicators.ism_non_mfg']"
"I am not sure, to be honest. I mean, the Industrials sector... how has it been affected by changes in the... oh, USA 10-year Government Benchmark bond yield?","['market_data.Industrials', 'economic_indicators.10Y_ust_yield']"
I am curious about Oracle's operating expenses. Can you tell me how they compare to the total return index?.,"['stock_data.total_return', 'stock_data.operating_expense']"
Can you explain the process of calculating the Consumer Confidence Index?.,['economic_indicators.consumer_confidence']
"Oh gosh, I have no idea. Umm... what's the deal with Nvidia's dividend yield compared to its lowest price today?.","['stock_data.price_intraday_low', 'stock_data.dividend_yield']"
Could you explain to me the distinction between Walt Disney's total shareholder's equity and operating expenses?.,"['stock_data.shareholders_equity', 'stock_data.operating_expense']"
"Let's look into General Electric's financials. I see, well, is their total shareholders' equity higher or lower than the industry average?.",['stock_data.shareholders_equity']
Oh gosh I am not sure. Can you tell me what the EBITDA to total assets ratio is for JPMorgan Chase?.,"['stock_data.ebitda', 'stock_data.assets_total']"
What is the difference between the EBITDA of Philip Morris and the lowest price the stock has reached today?.,"['stock_data.price_intraday_low', 'stock_data.ebitda']"
Explain to me the ISM Purchasing Managers Index for the manufacturing sector and how it is determined..,['economic_indicators.ism_mfg']
Which company is being talked about the most in the news today?,['news_data_source']
Can you give me information on Philip Morris' revenue?.,['stock_data.sales_or_revenues']
I am wondering if there is any insider trading going on in the stock market. Do you have any information about this?,['external_data_source']
"Oh God oh gosh I have no idea. Umm... I think it was either consumer staples or financials in the S&P 500, I can't remember.","['market_data.Consumer_Staples', 'market_data.Financials']"
Can you tell me how long T-Mobile US usually keeps their inventory before selling it?,['stock_data.inventories_days_held']
Could you please give me some current news articles about the newest TV shows and movies that have been released by Netflix?.,['news_data_source']
"When it comes to gathering information about Intuit, what news sources do you typically rely on?.",['news_data_source']
I'm curious to know about the difference between the GDP price index and the Consumer Price Index (CPI) in the United States. Can you tell me more about it?,"['economic_indicators.personal_consumption_expenditure', 'economic_indicators.cpi']"
"Hey friend, can you tell me about the S&P General Industry Classification Industrials Sector Index and if there has been any recent news about this sector's performance?","['market_data.Industrials', 'news_data_source']"
What is the current trend of the stock market benchmark index?.,['market_data.S&P500']
"Can you tell me when UnitedHealth's most recent dividend was paid, and when the ex-dividend date for that payment was?.",['stock_data.date_ex_dividend']
"I'm not sure if I can find the exact latest value, but the Conference Board Leading Economic Indicators Index is a measure of the overall health of the economy based on 10 key economic indicators such as employment and consumer spending. It is used to predict future economic growth or decline..",['economic_indicators.conf_board_leading_indicators']
 Are there any rumors or speculations about upcoming partnerships or product releases that could potentially affect the stock price of Tesla?.,['external_data_source']
What's the market capitalization and dividend yield for IBM?,"['stock_data.market_capitalization', 'stock_data.dividend_yield']"
Can you tell me about T-Mobile US's financial performance compared to its market value?.,"['stock_data.operating_income', 'stock_data.market_capitalization']"
What's the connection between the federal funds rate and the S&P 500 index for the tech sector mate?,"['economic_indicators.fed_funds_rate', 'market_data.IT']"
Can you tell me the difference between Cisco's total liabilities and its 12 month trailing earnings per share? Thanks!,"['stock_data.liabilities_total', 'stock_data.eps_trailing_12_month']"
"Can you provide me with some information about PepsiCo? Sure, i can tell you that they have a certain number of employees for every $1M of long term debt, okay?.","['stock_data.long_term_debt', 'stock_data.employees']"
Let's take a look at yesterday's performance. Did information technology outperform materials or vice versa in the S&P sector?.,"['market_data.IT', 'market_data.Materials']"
Could you tell me the number of common shares that Amazon has currently?,['stock_data.common_shares_outstanding']
Can you tell me about the S&P Utilities Sector Index?,['market_data.Utilities']
Let's look at some economic data. How does the GDP price index compare to the unemployment rate?.,"['economic_indicators.unemployment_rate', 'economic_indicators.personal_consumption_expenditure']"
Can you tell me which company was in the news the most in the past week?.,['news_data_source']
Seriously? Is there anyone talking about a potential market crash or economic downturn? I haven't heard any rumors or speculations.,['external_data_source']
Do you know of any gossip or talk on social media or the internet about a company's financial performance or future prospects?.,['external_data_source']
"Oh man, I don't know. How does Nvidia's net sales or revenue stack up against other companies in the tech industry?",['stock_data.sales_or_revenues']
"Oh God oh gosh, I don't know. What is included in Apple's research and development costs?.",['stock_data.research_and_development']
Umm... I am not sure. Can you tell me the market value and dividend percentage for IBM?.,"['stock_data.market_capitalization', 'stock_data.dividend_yield']"
Does Mastercard have a lot of money they owe?.,['stock_data.liabilities_total']
"Hey mate, do you know what was the highest price of Chevron today?.",['stock_data.price_intraday_high']
"Gosh, I am not sure. Is Costco seeing a rise or decline in their operating expenses lately?.",['stock_data.operating_expense']
I’m interested in the correlation between two financial indexes. I’m wondering about the relationship between the S&P General Industry Classification REAL ESTATE SECTOR Index and the Conference Board Leading Economic Indicators Index.,"['market_data.Real_Estate', 'economic_indicators.conf_board_leading_indicators']"
How is the economy doing based on USA 10-year Government Benchmark bond yield and the total index of industrial production?,"['economic_indicators.10Y_ust_yield', 'economic_indicators.industrial_production']"
"Could you tell me the latest updates on Apple, please?.",['news_data_source']
"I don't know, man. I think the unemployment rate in the United States is pretty high, but I don't have the exact number.","['economic_indicators.unemployment_rate', 'market_data.IT']"
What's the scoop on the oil industry these days? Any juicy news articles to share?,['news_data_source']
"What sources do you use to find information about Intuit, mate?.",['news_data_source']
"Oh God, like, can you tell me how the CPI like, totally messes with the consumer staples sector?","['economic_indicators.cpi', 'market_data.Consumer_Staples']"
Can you give me an update on Pfizer? I am interested in the latest developments..,['news_data_source']
Can you tell me about the latest news on Tesla? Maybe the top 5 stories?.,['news_data_source']
I don't know. Can you tell me what Chevron's EPS is for the past 12 months and how much total current assets they have?,"['stock_data.eps_trailing_12_month', 'stock_data.assets_short_term']"
"Hey buddy, do you know if there's any juicy insider trading info or rumors going around that could possibly impact a company's stock price? Just curious, you know.",['external_data_source']
"Can you tell me about the ISM manufacturing index and leading index, what do they indicate in terms of economy?.","['economic_indicators.ism_mfg', 'economic_indicators.conf_board_leading_indicators']"
"I'm not sure, but I think you might be asking about T-Mobile US's total liabilities.",['stock_data.liabilities_total']
"I don't know, man. What was the dividend yield for General Electric when its stock price was at its lowest during the day?.","['stock_data.price_intraday_low', 'stock_data.dividend_yield']"
"Basically, what is the name of the index that shows the consumer discretionary sector?.","['market_data.Consumer_Disc', 'market_data.Utilities']"
"Does IBM have a higher market value than its total assets, you know?.","['stock_data.market_capitalization', 'stock_data.assets_total']"
I am curious about Microsoft and its inventory management. How does it compare to the total assets?,"['stock_data.assets_total', 'stock_data.inventories_days_held']"
"Let's see, for Coca-Cola... Do you know if their current assets are more than their total liabilities, do you know that, pal?.","['stock_data.liabilities_total', 'stock_data.assets_short_term']"
Can you tell me about Nvidia's industry and the lowest stock price it had today?,"['stock_data.general_industry_classification', 'stock_data.price_intraday_low']"
"Err... Could you repeat that? On the trading day, what is the lowest price that Coca-Cola's stock has hit and how many people work at Coca-Cola?.","['stock_data.price_intraday_low', 'stock_data.employees']"
"The damn performance of the real estate sector is like, affected by the unemployment rate, right?.","['market_data.Real_Estate', 'economic_indicators.unemployment_rate']"
"What is the overall return index for Bank of America, you know mate?.",['stock_data.total_return']
Does Exxon Mobil have any expenses related to research and development?.,['stock_data.research_and_development']
Could you explain to me the impact of the CPI on the consumer staples sector?,"['economic_indicators.cpi', 'market_data.Consumer_Staples']"
Do you think there are any lesser-known market insights or trends that aren't typically covered by mainstream financial news outlets?,['external_data_source']
"Could you tell me about the stock price of UnitedHealth? I'm interested in knowing the difference between the lowest and current price, can you help me with that?.","['stock_data.price_intraday_low', 'stock_data.price_close']"
"How long does Proctor & Gamble usually keep their inventories before selling them, you know buddy?.",['stock_data.inventories_days_held']
"Yo pal, how does the unemployment rate impact the energy sector's performance, huh?.","['economic_indicators.unemployment_rate', 'market_data.Energy']"
"I'm not sure, but I do know that Oracle was in the news last week. Would you like me to look for any specific information about it?.",['news_data_source']
Is the company part of the S&P Financials Sector Index or the S&P Energy Sector Index?.,"['market_data.Financials', 'market_data.Energy']"
Could you tell me the current stock price of Exxon Mobil and the total amount of their current liabilities?.,"['stock_data.liabilities_short_term', 'stock_data.price_close']"
Can you tell me how the Information Technology sector is doing right now?,['market_data.IT']
Is S&P General Industry Classification Energy Sector Index affected by the Consumer Price Index (CPI)?,"['market_data.Energy', 'economic_indicators.cpi']"
"I mean, come on, isn't it obvious that Oracle's operating expenses are just a drop in the bucket compared to the total return index? like, duh.","['stock_data.total_return', 'stock_data.operating_expense']"
Could you tell me the difference between the S&P 500 Consumer Discretionary Sector Index and the S&P 500 Health Care Sector Index?,"['market_data.Consumer_Disc', 'market_data.Health_Care']"
"Can you tell me about the economic output of the United States? Yeah, I'm curious about the total value of goods and services produced in the country.",['economic_indicators.gdp']
"Can you believe it, oh God, actually, everybody knows that JPMorgan Chase's non-operating interest income is higher than its long-term debt.","['stock_data.interest_income_not_banks', 'stock_data.long_term_debt']"
"Honestly, I thought everybody knew the ticker for the company that spent the most on R&D last year. It's like common knowledge, but whatever, it's probably not worth mentioning.","['stock_data.research_and_development', 'stock_data.ticker_symbol']"
"You know mate, which company is all over the news today?.",['news_data_source']
"Let's see, how does the ISM Purchasing Managers Index (MFG Survey) impact the Information Technology sector?.","['economic_indicators.ism_mfg', 'market_data.IT']"
Is the company part of the S&P Health Care Sector Index? .,['market_data.Health_Care']
"I mean, come on, who doesn't know that the information technology sector has been killing it lately? The financials sector can't even compare..","['market_data.Financials', 'market_data.IT']"
Can you tell me the ratio of Mastercard's current assets to their number of employees?.,"['stock_data.employees', 'stock_data.assets_short_term']"
"Hey, what's the deal with gold right now? How much is it going for these days?",['external_data_source']
Do you think there is a relationship between the number of employees at Proctor & Gamble and their price-earnings ratio?,"['stock_data.ratio_pe', 'stock_data.employees']"
"Oh God, I mean, I don't know, buddy. How many assets does Walmart have in total?.",['stock_data.assets_total']
Can you believe I actually have to ask this? What is the damn EV of Walmart?.,['stock_data.enterprise_value']
"Hey mate, do you know if there are any tech IPOs coming up in the near future?",['external_data_source']
Can you tell me about the correlation between net sales and earnings per share at McDonald's?,"['stock_data.sales_or_revenues', 'stock_data.eps_forward_12_month']"
"Tell me, which index was better performing, the S&P 500 or the S&P General Industry Classification Real Estate Sector Index, in the previous year?.","['market_data.S&P500', 'market_data.Real_Estate']"
"Could you tell me buddy, what is the market value of Nvidia and how much money do they make in sales or revenue?.","['stock_data.market_capitalization', 'stock_data.sales_or_revenues']"
Can you explain how the total return index for Johnson & Johnson shows the increase in value of their shares over a set time period?.,['stock_data.total_return']
"Oh God mmhm... I don't know. The GDP is based on some stuff, I think.",['economic_indicators.personal_consumption_expenditure']
Can you tell me about Mcdonalds' operating expenses? I'm curious if it includes any non-operating interest income.,"['stock_data.interest_income_not_banks', 'stock_data.operating_expense']"
Can you tell me the number of employees at Chevron as of the most recent dividend payment date?.,"['stock_data.date_ex_dividend', 'stock_data.employees']"
"I mean, come on, isn't it obvious how the ISM Manufacturing Index impacts the Leading Economic Index?","['economic_indicators.conf_board_leading_indicators', 'economic_indicators.ism_mfg']"
"Oh gosh, I don't know. Like, what's the latest ISM Purchasing Managers Index for manufacturing in the US?",['economic_indicators.ism_mfg']
"Come on, does anyone even care how many days Philip Morris holds its inventories? Plus, it's not even relevant to the current price and cost of goods sold.","['stock_data.inventories_days_held', 'stock_data.price_close']"
"I mean, come on, it's obvious that the unemployment rate has a direct impact on inflation. What are you even asking for?","['economic_indicators.unemployment_rate', 'economic_indicators.cpi']"
"Yeah, I don't know. Mmhm... Is Chevron's earnings per share higher or lower than their price-earnings ratio for the past 12 months?.","['stock_data.ratio_pe', 'stock_data.eps_trailing_12_month']"
What industry is represented by the S&P General Industry Classification Materials Sector Index?.,['market_data.Materials']
"I am not sure, but I believe the total operating expenses for Adobe is what you're asking for..",['stock_data.operating_expense']
How much money does the United States make from producing goods and services?.,['economic_indicators.gdp']
Have you heard anything about the recent merger between Disney and Fox?.,['news_data_source']
Could you find some damn news articles about the recent merger between Company A and Company B?.,['news_data_source']
"Oh gosh, I don't know. Have you heard anything about the Disney and Fox merger? I need some updates on that..",['news_data_source']
Can you tell me the number of employees per $1 of trailing earnings at Berkshire Hathaway?,"['stock_data.employees', 'stock_data.eps_trailing_12_month']"
Could you tell me about Salesforce's market value and current assets? I'm curious about their ratio.,"['stock_data.assets_short_term', 'stock_data.market_capitalization']"
I want to know more about McDonald's. Could you tell me how many employees they have and the total value of their current assets?.,"['stock_data.assets_short_term', 'stock_data.employees']"
"Oh God, I don't know mate. Err... which sector has been doing better, Financials or Industrials?","['market_data.Financials', 'market_data.Industrials']"
"Seriously, who cares about social media trends or online discussions? None of that is going to affect the stock market. Focus on real economic factors.",['external_data_source']
Can you tell me about Verizon's non-operating interest income?,['stock_data.interest_income_not_banks']
Could you tell me what is the current lowest stock price of Exxon Mobil and how many days of inventory do they currently hold?.,"['stock_data.price_intraday_low', 'stock_data.inventories_days_held']"
"Can you tell me, which sector had a better performance yesterday, Real Estate or Communication Services?.","['market_data.Real_Estate', 'market_data.Communications_services']"
"I am not sure, but I think Philip Morris has a lot of debt..",['stock_data.liabilities_total']
"How does the Materials sector perform in comparison to the Communications Services sector in the S&P index, buddy?.","['market_data.Materials', 'market_data.Communications_services']"
Could you tell me the difference between JPMorgan's R&D spending and its shareholder's equity?.,"['stock_data.research_and_development', 'stock_data.shareholders_equity']"
"Seriously, do I have to explain this? JNJ has a price to earning ratio and a cost of goods sold, and they're not exactly on the same level. Just do your own research..","['stock_data.ratio_pe', 'stock_data.cogs']"
"Can you believe it, I actually have to ask this but what the hell is included in Amazon's current assets?.",['stock_data.assets_short_term']
"Can you give me some updates on Johnson & Johnson? You know, the company, what are some recent news articles about them?.",['news_data_source']
Could you tell me the difference between Coca-Cola's earnings per share for the next 12 months and the past 12 months?,"['stock_data.eps_forward_12_month', 'stock_data.eps_trailing_12_month']"
"Let's find out, shall we? According to my research, it seems that Intuit spends quite a bit on operating expenses. Would you like me to provide a specific figure?",['stock_data.operating_expense']
Can you tell me if the Non-Manufacturing economy is currently experiencing growth or decline?,"['economic_indicators.ism_non_mfg', 'market_data.Utilities']"
"What the heck does GDP mean, buddy?.",['economic_indicators.gdp']
"I mean, really, is it even worth asking if the ISM non-manufacturing survey index is increasing or decreasing? Who cares. .",['economic_indicators.ism_non_mfg']
"Oh God, I am not sure. Let me think... Okay, which one had a larger increase in their ISM index from January to February, manufacturing or non-manufacturing?","['economic_indicators.ism_non_mfg', 'economic_indicators.ism_mfg']"
Can you tell me what is the dividend yield for Nvidia?.,['stock_data.dividend_yield']
Could you tell me how much money Bank of America has spent on their operations?.,['stock_data.operating_expense']
"Out of all the news articles, which one has the highest number of keywords?.",['news_data_source']
Can you tell me what percentage of Mastercard's current stock price comes from their non-operating interest income?.,"['stock_data.price_close', 'stock_data.interest_income_not_banks']"
"Hey, do you know what's the current unemployment rate in the United States, buddy?.","['economic_indicators.unemployment_rate', 'market_data.IT']"
Do you know how many shares of Bank of America are out there right now?.,['stock_data.common_shares_outstanding']
Compare the S&P 500's consumer discretionary and real estate sectors. How do they differ and contrast with each other?.,"['market_data.Real_Estate', 'market_data.Consumer_Disc']"
"Could you tell me a bit more about Intuit's financial performance? For example, I'm curious to know the difference between their operating income and the lowest stock price they reached today. Can you help me out with that?.","['stock_data.operating_income', 'stock_data.price_intraday_low']"
"I am not sure what specific rumors you are referring to, but there are often rumors about companies merging or acquiring other companies in order to expand their market share or gain a competitive advantage. Can you provide more context or information about the specific rumors you are interested in?",['external_data_source']
"Oh gosh, I have no idea. What are Salesforce's earnings per share?.",['stock_data.eps_trailing_12_month']
"What's T-Mobile US's revenue, taking into account discounts, returns, and allowances?.",['stock_data.sales_or_revenues']
Can you tell me about the latest news item in the data warehouse and what keywords are associated with it?.,['news_data_source']
"I'm not sure, but I can check for you. Give me a moment to gather the information.",['stock_data.research_and_development']
How much money did Johnson & Johnson make last year? ,['stock_data.sales_or_revenues']
Can you tell me how much higher the S&P General Industry Classification Communications Services Sector Index is compared to the federal funds rate?.,"['market_data.Communications_services', 'economic_indicators.fed_funds_rate']"
Could you tell me about the relationship between the federal funds rate and the S&P 500 information technology sector index?.,"['economic_indicators.fed_funds_rate', 'market_data.IT']"
"I see you are wondering about Apple and Microsoft. Let's see, which one has more assets?.","['stock_data.assets_total', 'stock_data.company_name']"
"Yeah, I am not sure. Does Disney spend more on operating expenses or do they have more in total assets? I have no idea.","['stock_data.assets_total', 'stock_data.operating_expense']"
Could you tell me the price-earnings ratio for Adobe on the most recent ex-dividend date?,"['stock_data.date_ex_dividend', 'stock_data.ratio_pe']"
Do you happen to know if the ISM index had a bigger increase in the manufacturing or non-manufacturing sector from January to February?.,"['economic_indicators.ism_non_mfg', 'economic_indicators.ism_mfg']"
"Oh God I mean, like, what the hell is the connection between the operating income of Adobe and the lowest price it has achieved on the trading day?.","['stock_data.operating_income', 'stock_data.price_intraday_low']"
Can you tell me how Pfizer's total return index is related to its 12-month trailing EPS?.,"['stock_data.eps_trailing_12_month', 'stock_data.total_return']"
Can you provide me with information about Mastercard's number of employees and their total liabilities?.,"['stock_data.liabilities_total', 'stock_data.employees']"
What is the difference between this month's ISM manufacturing index and last month's?.,['economic_indicators.ism_mfg']
"Can you tell me mate, what exactly is the S&P Utilities Sector Index?.",['market_data.Utilities']
How does Chevron's current liabilities compare to the lowest price achieved on the trading day?,"['stock_data.price_intraday_low', 'stock_data.liabilities_short_term']"
Why would you even ask that? It's obvious that the S&P 500 Consumer Discretionary Sector Index and the ISM Manufacturing Index are completely unrelated and cannot be compared. .,"['market_data.Consumer_Disc', 'economic_indicators.ism_mfg']"
What sets apart the S&P 500 Consumer Discretionary Sector Index and the S&P 500 Health Care Sector Index?,"['market_data.Consumer_Disc', 'market_data.Health_Care']"
I am curious about the performance of the industrials sector in the S&P 500 and how it relates to the yield of the 10-year US Treasury Government Bond. Can you provide any insights on this correlation?.,"['market_data.Industrials', 'economic_indicators.10Y_ust_yield']"
"Oh gosh I am not sure mate. Which one did better yesterday in the S&P 500, information technology or industrials?.","['market_data.IT', 'market_data.Industrials']"
Could you tell me what the correlation is between the leading economic index and inflation?.,"['economic_indicators.cpi', 'economic_indicators.conf_board_leading_indicators']"
How much higher is the S&P Energy index compared to the S&P Information Technology index?.,"['market_data.IT', 'market_data.Energy']"
Can you tell me which industry XYZ company belongs to based on its ticker symbol?,"['market_data.Utilities', 'market_data.Real_Estate']"
"Do you really think it's worth comparing the Communication Services and Consumer Discretionary sectors? I mean, come on, isn't it obvious they're completely different?.","['market_data.Communications_services', 'market_data.Consumer_Disc']"
How is the GDP price index even relevant? Can we move on to something more important?.,['economic_indicators.personal_consumption_expenditure']
"What the hell is the current damn price index for personal consumption expenditure? Seriously, what the hell is this?.","['market_data.Communications_services', 'economic_indicators.personal_consumption_expenditure']"
"Yo, what's been going on with Bank of America in the news lately?",['news_data_source']
"Could you tell me about Philip Morris' current assets, please?.",['stock_data.assets_short_term']
Do you really think there is a correlation between the S&P General Industry Classification REAL ESTATE SECTOR Index and the Conference Board Leading Economic Indicators Index?,"['market_data.Real_Estate', 'economic_indicators.conf_board_leading_indicators']"
"Can you tell me about AMD? Specifically, when is their next ex-dividend date and what is their current operating income?","['stock_data.date_ex_dividend', 'stock_data.operating_income']"
How does consumer confidence in the United States affect the performance of the utilities sector?.,"['market_data.Utilities', 'economic_indicators.consumer_confidence']"
