question,expected_fields
"Let's see, you want to know about Philip Morris's P/E ratio compared to its total return index? Alright, let me see what I can find for you.","['stock_data.ratio_pe', 'stock_data.total_return']"
"Can you tell me mate, what exactly is the S&P Utilities Sector Index?.",['market_data.Utilities']
Can you tell me how much Cisco spent on operating expenses in the previous fiscal year?,['stock_data.operating_expense']
Can you believe how the freaking price index for personal consumption expenditure in the United States has changed over time? It's unbelievable..,['economic_indicators.personal_consumption_expenditure']
Can you tell me the ratio of Amazon's shares to its earnings? Like how many shares are there for every dollar of earnings?,"['stock_data.ratio_pe', 'stock_data.common_shares_outstanding']"
"Come on, it's not that hard. Just tell me the non-operating interest income of Oracle and the legal name of the damn company..","['stock_data.interest_income_not_banks', 'stock_data.company_name']"
"Hey, what's the projected earnings per share for General Electric in the next twelve months and how has the company's total return index been performing?","['stock_data.eps_forward_12_month', 'stock_data.total_return']"
Can you tell me about the S&P 500's performance compared to the Consumer Staples Sector? I'm curious to know.,"['market_data.Consumer_Staples', 'market_data.S&P500']"
"Let's take a look at the S&P sectors. Which one had a better performance yesterday, information technology or materials?","['market_data.IT', 'market_data.Materials']"
"I mean, come on, obviously, we all know that the consumer confidence index in 1985 was probably pretty good. That's like asking me what the weather was like on a sunny day.",['economic_indicators.consumer_confidence']
"Does Nvidia include interest expense and depreciation in their EBITDA calculation, you know?.",['stock_data.ebitda']
I'm curious about people's opinions on Tesla. Can you check social media for me and see what people are saying?.,['external_data_source']
Oh God oh gosh I am not sure. Hmm... what was the latest headline about inflation?.,['news_data_source']
"Seriously, do you really think Proctor & Gamble puts a significant amount of money towards research and development?.",['stock_data.research_and_development']
Salesforce's revenue generation is influenced by their cost of goods sold. How exactly does this impact their performance?.,['stock_data.cogs']
Can you explain the correlation between net sales and earnings per share at McDonald's?.,"['stock_data.sales_or_revenues', 'stock_data.eps_forward_12_month']"
"Hey, do you happen to know how much Mastercard spent on R&D in the last quarter, as a percentage of their net sales? Just curious, buddy..","['stock_data.research_and_development', 'stock_data.sales_or_revenues']"
"I am not sure, but let's check. It seems that the Utilities sector is having a pretty average day today..",['market_data.Utilities']
"Oh gosh I don't know, mate. I mean, PepsiCo's projected earnings per share... how does that compare to their net interest income?","['stock_data.eps_forward_12_month', 'stock_data.interest_income']"
Can you tell me the GDP of the United States?.,['economic_indicators.gdp']
I have no idea. Err... what is the current price index for personal consumption expenditure?,"['market_data.Communications_services', 'economic_indicators.personal_consumption_expenditure']"
"Look, I don't really care about this, but can you tell me how Merck's EPS compares to its market cap?.","['stock_data.eps_trailing_12_month', 'stock_data.market_capitalization']"
"Hey buddy, how are the Utilities and Real Estate sectors doing compared to each other, you know?","['market_data.Real_Estate', 'market_data.Utilities']"
"Oh God, seriously, how the hell does Chevron's current liabilities compare to the lowest price achieved on the trading day? Come on, give me a break..","['stock_data.price_intraday_low', 'stock_data.liabilities_short_term']"
Could you tell me the market capitalization of Cisco in millions of local currency units?.,['stock_data.market_capitalization']
"Do you know mate, what is the general industry classification for Verizon and how much do they owe in current liabilities?.","['stock_data.liabilities_short_term', 'stock_data.general_industry_classification']"
"Can you tell me about the financial standing of Philip Morris? Specifically, I am looking for information on their long-term debt and how it relates to their cost of goods sold..","['stock_data.long_term_debt', 'stock_data.cogs']"
Could you tell me about the recent updates and news surrounding Johnson & Johnson?.,['news_data_source']
"Hey buddy, can you tell me what's been going on with Tesla lately? Have you seen any news articles about them?.",['news_data_source']
Oh God oh gosh I am not sure. Mmhm... What are Bank of America's liabilities right now and what is their market capitalization?.,"['stock_data.liabilities_short_term', 'stock_data.market_capitalization']"
Could you tell me about the total liabilities of Proctor & Gamble? I am curious to know more about it..,['stock_data.liabilities_total']
"Hm, I don't know. Can you tell me what the daily trading volume is for S&P Energy?.",['market_data.Energy']
Could you tell me the difference between the S&P 500 Consumer Discretionary Sector Index and the S&P 500 Health Care Sector Index?,"['market_data.Consumer_Disc', 'market_data.Health_Care']"
I wonder if you have any information on recent developments regarding Amazon?.,['news_data_source']
Can you help me find some news articles that talk about both the federal funds rate and the economy?.,"['news_data_source', 'economic_indicators.fed_funds_rate']"
Do you know if Salesforce is making money or losing money?,['stock_data.operating_income']
"I am not sure about that, I mean, how does the ISM manufacturing index compare to last month? I don't really know, to be honest..",['economic_indicators.ism_mfg']
"I don't know, maybe like, how much is Nvidia worth? What is their total asset number?.",['stock_data.assets_total']
"Can you tell me about Microsoft's financials for last year? Specifically, I'm curious about their R&D spending compared to their earnings.","['stock_data.research_and_development', 'stock_data.eps_trailing_12_month']"
Which damn company has a higher intraday low and a lower P/E ratio?.,"['stock_data.price_intraday_low', 'stock_data.eps_trailing_12_month']"
"Can you tell me how the healthcare sector compares to the GDP, mate?.","['market_data.Health_Care', 'economic_indicators.gdp']"
"I'm not sure, but i think IBM's sales per share is something worth looking into. Do you know what it is?.","['stock_data.sales_or_revenues', 'stock_data.common_shares_outstanding']"
Do you happen to know how long Walmart holds its inventories for?.,['stock_data.inventories_days_held']
Could you tell me the top 5 news articles about Tesla?.,['news_data_source']
"Can you tell me the non-operating interest income for Oracle? Also, what is the legal name of the company?.","['stock_data.interest_income_not_banks', 'stock_data.company_name']"
Is the stock market benchmark index really going up or down right now?,['market_data.S&P500']
"I'll tell you what I think, the difference between the dividend yield and the intraday high for UnitedHealth is not that much, right?.","['stock_data.price_intraday_high', 'stock_data.dividend_yield']"
Can you tell me about the correlation between net sales and earnings per share at McDonald's?,"['stock_data.sales_or_revenues', 'stock_data.eps_forward_12_month']"
Can you tell me if AMD earns any income from sources other than operations and what is the total amount they spend on operating expenses?.,"['stock_data.interest_income_not_banks', 'stock_data.operating_expense']"
"Between Apple and Microsoft, which company has been in the news more in the past three months?.",['news_data_source']
Can you tell me about the changes in the price index for personal consumption expenditure in the United States over time?,['economic_indicators.personal_consumption_expenditure']
Could you tell me the current price of the COMMUNICATIONS SERVICES SECTOR Index? It would be great if you could provide me with the most recent update. .,['market_data.Communications_services']
Can you provide me with some news articles about Home Depot?.,['news_data_source']
Could you please tell me about any news articles discussing the negative effects of tariffs on the automotive sector in the past few months?.,['news_data_source']
"Hey mate, can you tell me what makes up leading economic indicators?",['economic_indicators.conf_board_leading_indicators']
Can you tell me how many days Visa holds inventories and how it compares to its enterprise value?,"['stock_data.enterprise_value', 'stock_data.inventories_days_held']"
"Hey, do you know how Bank of America's market cap stacks up against its EBITDA?","['stock_data.ebitda', 'stock_data.market_capitalization']"
"What is the P/E ratio of Visa, mate, you know? Also, how many common shares are there?","['stock_data.ratio_pe', 'stock_data.common_shares_outstanding']"
Do you know what the GDP is for the communications services sector mate?.,"['economic_indicators.gdp', 'market_data.Communications_services']"
"Yo mate, what percentage of Mastercard's net sales was spent on R&D in the last quarter?","['stock_data.research_and_development', 'stock_data.sales_or_revenues']"
"Umm... I am not sure, but I think the CPI measures inflation and changes in the cost of living.",['economic_indicators.cpi']
Can you tell me about the impact of CPI on the consumer staples sector?,"['economic_indicators.cpi', 'market_data.Consumer_Staples']"
Could you tell me the latest updates on Apple?,['news_data_source']
Can you please tell me the debt to market cap ratio for Johnson & Johnson? It's really important..,"['stock_data.market_capitalization', 'stock_data.long_term_debt']"
"In terms of investment, were you wondering about the performance of Consumer Discretionary and Consumer Staples in 2022? Which one of these S&P sector indices outperformed the other?","['market_data.Consumer_Disc', 'market_data.Consumer_Staples']"
"I don't know, I mean, did the S&P Consumer Staples Sector Index do better than the S&P Utilities Sector Index?.","['market_data.Consumer_Staples', 'market_data.Utilities']"
Can you tell me more about the healthcare sector and how it relates to GDP?,"['market_data.Health_Care', 'economic_indicators.gdp']"
Oh gosh I don't know. Can you tell me what the current price is for Home Depot?.,['stock_data.price_close']
Could you tell me about the price of Coca-Cola from yesterday? I am interested in finding out its lowest point. Is that something you can help me with?.,['stock_data.price_intraday_low']
"Do you want to know about Walmart's long-term debt in comparison to its total liabilities? Alright, let's see what information we can find on that.","['stock_data.long_term_debt', 'stock_data.liabilities_total']"
"Can you tell me about any recent news articles related to General Electric in the past month? I'm interested, mate!.",['news_data_source']
"How does the ISM Nonmanufacturers Survey Index impact the S&P General Industry Classification Health Care Sector Index's performance, you know mate?.","['market_data.Health_Care', 'economic_indicators.ism_non_mfg']"
"Hey friend, do you know how the federal fund rates changing can impact the CPI?.","['economic_indicators.cpi', 'economic_indicators.fed_funds_rate']"
Let's take a look at the relationship between the ISM manufacturing index and the S&P industrials sector index. Can you tell me more about that?,"['economic_indicators.ism_mfg', 'market_data.Industrials']"
What the hell is Pfizer's industry and what the hell are their earnings per share for the next year?.,"['stock_data.general_industry_classification', 'stock_data.eps_forward_12_month']"
What is the buzz on the streets about a specific company?,['news_data_source']
Err... I am not sure buddy. Is Intuit's price-earnings ratio better or worse than the average for the industry?,['stock_data.ratio_pe']
"I see, you are interested in the relationship between Berkshire Hathaway's EBITDA and its dividend payment. Well, from my understanding, the company's EBITDA is a measure of its earnings before interest, taxes, depreciation, and amortization, while the dividend payment is the portion of profits that is distributed to shareholders. This suggests that the company's dividend payment may be impacted by its EBITDA performance.","['stock_data.ebitda', 'stock_data.date_ex_dividend']"
"So, like, how did the Utilities and Energy sectors do, like, yesterday?.","['market_data.Utilities', 'market_data.Energy']"
"You want to know about the value of goods and services produced in the United States? Yeah, I can give you that information, hold on.",['economic_indicators.gdp']
I am curious about Costco's financials. Do you happen to know if their EBITDA is greater or less than their long-term debt?.,"['stock_data.ebitda', 'stock_data.long_term_debt']"
"Seriously, why do you even care about Intel's total assets?.",['stock_data.assets_total']
Can you give me the latest scoop on how Brexit is affecting the UK economy?,['news_data_source']
Could you tell me the current price of gold?.,['external_data_source']
"What does Adobe owe right now, pal? Can you tell me their current liabilities, you know?.",['stock_data.liabilities_short_term']
Can someone tell me the amount of long term debt Merck has and also its net sales or revenues? I don't have all day..,"['stock_data.sales_or_revenues', 'stock_data.long_term_debt']"
"I am not sure, but I think there might be some news articles about Visa. You know, those things you read in the newspaper or online? Yeah, I think there might be some recent ones about Visa..",['news_data_source']
Can you tell me about Comcast's inventory holding period in relation to its total liabilities?.,"['stock_data.inventories_days_held', 'stock_data.liabilities_total']"
"Is Philip Morris making money or losing money in their operations, buddy?.",['stock_data.operating_income']
"Yo mate, which index do you reckon has been killing it - Utilities or Communications Services?","['market_data.Utilities', 'market_data.Communications_services']"
Are you kidding me? Do you seriously not know that Nvidia puts a ton of money into research and development? It's common knowledge.,['stock_data.research_and_development']
Could you please explain to me the damn difference between Comcast's current liabilities and current assets?.,"['stock_data.liabilities_short_term', 'stock_data.assets_short_term']"
"I'm not sure, but let's see... Ah, I see you are interested in Netflix's stock performance over the past year.",['stock_data.total_return']
"Gosh, I am not sure. Is Costco seeing a rise or decline in their operating expenses lately?.",['stock_data.operating_expense']
"Uh, let me think. T-Mobile's net sales were... wait, what was the question again?",['stock_data.sales_or_revenues']
Oh God I am not sure. Hmm... what's the deal with Amazon? Are they expanding into new markets or something?,['news_data_source']
Why would you even ask that? It's obvious that the S&P 500 Consumer Discretionary Sector Index and the ISM Manufacturing Index are completely unrelated and cannot be compared. .,"['market_data.Consumer_Disc', 'economic_indicators.ism_mfg']"
Could you tell me about Johnson & Johnson's total return index performance during the specified time period?,['stock_data.total_return']
Can you tell me the highest price that T-Mobile US reached during the trading day?.,['stock_data.price_intraday_high']
Could you tell me the P/E ratio of Visa and the total number of common shares that are currently in circulation?.,"['stock_data.ratio_pe', 'stock_data.common_shares_outstanding']"
Can you tell me the overall value of Bank of America's enterprise?,['stock_data.enterprise_value']
"Hey, have you heard any updates on Amazon lately? .",['news_data_source']
"Could you tell me the overall worth of Visa's business, taking into account all financial aspects such as debt and other factors?.",['stock_data.enterprise_value']
"Do you know if Proctor & Gamble makes a profit after covering all their operating expenses, mate?.","['stock_data.operating_income', 'stock_data.operating_expense']"
"Could you tell me about Oracle's financials? Specifically, I am interested in their operating income as a percentage of their enterprise value.","['stock_data.operating_income', 'stock_data.enterprise_value']"
Could you tell me about the daily trading volume for S&P Energy? Thank you..,['market_data.Energy']
Could you tell me if Philip Morris is making a negative or positive operating income?.,['stock_data.operating_income']
Can you provide a list of companies that are part of the S&P General Industry Classification Information Technology Sector Index?,['market_data.IT']
"Can you tell me about Intel's company information? Specifically, how many employees do they have and what is their enterprise value?.","['stock_data.employees', 'stock_data.enterprise_value']"
Can you tell me the number of employees at Johnson & Johnson relative to their total current assets? .,"['stock_data.employees', 'stock_data.assets_short_term']"
"I see, you are curious about Mastercard's approach to research and development for new products and technologies. Well, from what I know, Mastercard is very conscientious and does invest in R&D to stay ahead in the industry.",['stock_data.research_and_development']
"Hey mate, do you know what's the current unemployment rate in the US and what's the current value of the leading economic indicators index?","['economic_indicators.unemployment_rate', 'economic_indicators.conf_board_leading_indicators']"
Err... I am not sure. Mmhm... What is the classification for Communications Services in the S&P General Industry Classification?.,"['market_data.Communications_services', 'external_data_source']"
"I see, you're interested in the finance sector. So, which sector performed better yesterday, Communication Services or Information Technology?.","['market_data.Communications_services', 'market_data.IT']"
Can you tell me about Coca-Cola's book value per share and how it is related to the cost of goods sold?.,"['stock_data.cogs', 'stock_data.bps_book_value_per_share']"
Can you help me find some information on Nike? I am interested in their projected earnings per share for the next twelve months and also their long-term debt..,"['stock_data.eps_forward_12_month', 'stock_data.long_term_debt']"
"Hey mate, do you know what's the lowest price for Nike today and how much they spent on SG&A expenses?.","['stock_data.price_intraday_low', 'stock_data.operating_expense_sg&a']"
"Can you provide me with some information about McDonald's? Like, how many employees do they have, and what is the total value of their current assets?.","['stock_data.assets_short_term', 'stock_data.employees']"
Can you tell me about the research and development budget for Coca-Cola? I am curious about what percentage of their net sales or revenue is allocated towards this aspect of their business..,"['stock_data.research_and_development', 'stock_data.sales_or_revenues']"
"Can you help me find the net sales for Walt Disney? Yeah, it is important for my research and I think you can help me find the answer, right?.",['stock_data.sales_or_revenues']
"Can you help me find the operating income of the company with the ticker symbol KO? I believe it stands for Coca-Cola and I would like to know their operating income, would you be able to assist me?.","['stock_data.ticker_symbol', 'stock_data.operating_income']"
Can you tell me what is taken into account for the Consumer Price Index (CPI)?.,['economic_indicators.cpi']
"Oh gosh I don't know. Mmhm... I mean, I'm not really sure how Pfizer's research and development expenses affect its stock price. That's a tough one.","['stock_data.research_and_development', 'stock_data.price_close']"
"Basically, it's asking for the long term debt of IBM divided by its trailing twelve month EPS.","['stock_data.long_term_debt', 'stock_data.eps_trailing_12_month']"
How much money did Bank of America spend on their operations in total?.,['stock_data.operating_expense']
"Could you tell me the ratio of Visa's selling, general, and administrative expenses to their cost of goods sold? It's for a project, you know buddy.","['stock_data.cogs', 'stock_data.operating_expense_sg&a']"
"Last month, which sector had a higher performance, Consumer Staples or Materials?.","['market_data.Consumer_Staples', 'market_data.Materials']"
"Can you tell me the total liabilities of Proctor & Gamble, buddy?.",['stock_data.liabilities_total']
"Honestly, I don't know, but I bet the Materials sector in the S&P index is probably outperforming the Communications Services sector.","['market_data.Materials', 'market_data.Communications_services']"
Can you tell me about IBM's current assets and current liabilities? I am curious to know the difference between the two.,"['stock_data.liabilities_short_term', 'stock_data.assets_short_term']"
What is the dividend yield of Visa in relation to its market capitalization?,"['stock_data.market_capitalization', 'stock_data.dividend_yield']"
"Can you tell me how many shares Mastercard has per employee? I mean, come on, it's not rocket science.","['stock_data.employees', 'stock_data.common_shares_outstanding']"
"I am not really sure, but I think there might be some correlation between the S&P 500 Financials Sector Index and the Leading Economic Indicator.","['economic_indicators.conf_board_leading_indicators', 'market_data.Financials']"
Could you tell me the proportion of Apple's total assets that are made up of its current assets?,"['stock_data.assets_short_term', 'stock_data.assets_total']"
"Can you believe it, T-Mobile US has a ton of long term debt. Do you have any idea how much?.",['stock_data.long_term_debt']
Could you tell me about the current state of industrial production in the United States?.,['economic_indicators.industrial_production']
"Oh gosh, I don't know. What was Adobe's P/E ratio on the last ex-dividend date?.","['stock_data.date_ex_dividend', 'stock_data.ratio_pe']"
"Can you tell me about Coca-Cola's liabilities? Like, yeah, in total mate?.",['stock_data.liabilities_total']
"Can you tell me the current yield of the USA 10-year Government Benchmark bond? Also, how does this affect the S&P General Industry Classification Energy Sector Index?.","['market_data.Energy', 'economic_indicators.10Y_ust_yield']"
I am searching for information on the Industrial Production Index. Can you tell me the current level?.,['economic_indicators.industrial_production']
"Oh God, I am not sure. What was the most recent ISM Non-Manufacturing Index?.",['economic_indicators.ism_non_mfg']
Could you tell me about the ISM manufacturing index from last month?,['economic_indicators.ism_mfg']
"I'm not sure if I can fully answer that, but I know that the ISM manufacturing index and leading economic indicators are closely related and often used together to track economic trends.","['economic_indicators.conf_board_leading_indicators', 'economic_indicators.ism_mfg']"
"Oh God, I have no idea. What the heck is the federal funds target rate?.",['economic_indicators.fed_funds_rate']
"I'm not sure what you are asking, but let me see... Ah, I believe you are wondering about the price-earnings ratio of Adobe on the most recent ex-dividend date. Is that correct?","['stock_data.date_ex_dividend', 'stock_data.ratio_pe']"
What news articles have been written about General Electric in the last 30 days?.,['news_data_source']
Okay so what is the stupid latest ISM Non-Manufacturing Index?.,['economic_indicators.ism_non_mfg']
"Oh gosh, I am not sure. What's the level of consumer confidence in the US right now and how does it relate to the growth rate of GDP?","['economic_indicators.consumer_confidence', 'economic_indicators.gdp']"
"Hey pal, what's the buzz about Johnson & Johnson in the news lately? .",['news_data_source']
"Hey mate, can you tell me when AMD's cash income dividend payment is and how much long-term debt they have?","['stock_data.date_ex_dividend', 'stock_data.long_term_debt']"
"Hey friend, can you tell me how much more Pfizer owes compared to what their shareholders own?","['stock_data.liabilities_short_term', 'stock_data.shareholders_equity']"
"I mean, come on, who really cares about the long term debt of Salesforce? It's probably some ridiculous number that I don't even want to think about.",['stock_data.long_term_debt']
"What is Visa's industry and what are its current liabilities, you know?.","['stock_data.liabilities_short_term', 'stock_data.general_industry_classification']"
Could you tell me the market capitalization of the company with the lowest intraday low?.,"['stock_data.price_intraday_low', 'stock_data.market_capitalization']"
I'm not sure what you're asking. Are you looking for a comparison between the S&P Energy index and the S&P Information Technology index?,"['market_data.IT', 'market_data.Energy']"
"Please tell me, I am so confused, how does Nvidia's net sales compare to its competitors in the technology industry?.",['stock_data.sales_or_revenues']
"Hey buddy, do you know if the Consumer Price Index for all urban items has gone up or down this month?.",['economic_indicators.cpi']
Can you provide me with the earnings per share for Bank of America in the last 12 months?.,['stock_data.eps_trailing_12_month']
"How does the number of employees at AMD relate to their total liabilities, mate?.","['stock_data.employees', 'stock_data.liabilities_total']"
"Let's find out, shall we? According to my research, it seems that Intuit spends quite a bit on operating expenses. Would you like me to provide a specific figure?",['stock_data.operating_expense']
Does Salesforce make more money from non-operating interest income or do they invest more in research and development?.,"['stock_data.research_and_development', 'stock_data.interest_income_not_banks']"
"Can you tell me more about Walt Disney? Specifically, is their dividend yield higher than the total of their current assets?","['stock_data.dividend_yield', 'stock_data.assets_short_term']"
Could someone tell me the damn current value of the leading economic indicators index in the US right now? I need it for a project..,['economic_indicators.conf_board_leading_indicators']
"Oh gosh, I don't have a clue. Like, what is the GDP for the United States?",['economic_indicators.gdp']
"I really don't know, I mean, which is better, Communication Services or Real Estate in terms of return?.","['market_data.Communications_services', 'market_data.Real_Estate']"
"Do you know what sector Walmart is in and what is its EV, mate?.","['stock_data.general_industry_classification', 'stock_data.enterprise_value']"
"Um, I have no idea. How does the S&P 500 Consumer Discretionary Sector Index stack up against the ISM Manufacturing Index?","['market_data.Consumer_Disc', 'economic_indicators.ism_mfg']"
"Could you tell me the net interest income of JPMorgan? I swear to God, if you don't know, I'll be so mad..",['stock_data.interest_income']
"You want to know about the impact of the USA 10-year Government Benchmark bond yield on the Industrials sector's performance? Ok, yeah, let's see what we can find. .","['market_data.Industrials', 'economic_indicators.10Y_ust_yield']"
Can you tell me about the latest news item in the data warehouse and what keywords are associated with it?.,['news_data_source']
What is the ratio of Chevron's R&D spending to its current stock price?,"['stock_data.price_close', 'stock_data.research_and_development']"
"Hey friend, do you know how much McDonald's spends on R&D compared to their total current assets?","['stock_data.research_and_development', 'stock_data.assets_short_term']"
Can you tell me about the current stock price of Intel?.,['stock_data.price_close']
"Oh God, I don't know, err... you're asking about Exxon Mobil? Yeah, the stock price is... I don't know, and oh God, the current liabilities, I have no idea. Sorry..","['stock_data.liabilities_short_term', 'stock_data.price_close']"
Can you tell me the relationship between Comcast's operating income and its total assets mate?.,"['stock_data.assets_total', 'stock_data.operating_income']"
"Oh gosh, I have no idea. Which sector had a better day yesterday, Communication Services or Information Technology?","['market_data.Communications_services', 'market_data.IT']"
"Seriously, why are we even comparing GDP to the Leading Economic Indicators? It's just not a fair comparison..","['economic_indicators.gdp', 'economic_indicators.conf_board_leading_indicators']"
"Hmm, that's a tough one. Berkshire Hathaway's total liabilities divided by its 12 forward month EPS is a tricky calculation, I don't think I can answer that one.","['stock_data.liabilities_total', 'stock_data.eps_forward_12_month']"
"I don't know, can you tell me how many employees JPMorgan has and what the total shareholder's equity is? I'm too lazy to look it up.","['stock_data.shareholders_equity', 'stock_data.employees']"
Oh gosh I don't know. Mmhm... Does Intuit put more money into research and development compared to Tesla?.,['stock_data.research_and_development']
"I'm not sure, but maybe you should just search for the oil industry news yourself. I don't have time to keep up with that stuff.",['news_data_source']
"Hey, have you heard about any inside info that could affect a company's stock price? Just curious, you know buddy..",['external_data_source']
"Uh, I have no idea. Maybe you could try looking it up?",['stock_data.bps_book_value_per_share']
Can you tell me the current value of the Consumer Discretionary Sector Index?.,['market_data.Consumer_Disc']
Can you tell me AMD's price to sales ratio?.,"['stock_data.sales_or_revenues', 'stock_data.price_close']"
Can you tell me about McDonald's industry and the number of common shares they have?,"['stock_data.general_industry_classification', 'stock_data.common_shares_outstanding']"
"Seriously, who doesn't know the current yield of the 10-year US Treasury Government Bond?.",['economic_indicators.10Y_ust_yield']
"Hey buddy, tell me about the industrial production index and how it connects to the S&P 500 Composite, you know..","['economic_indicators.industrial_production', 'market_data.S&P500']"
Can you tell me about Costco's inventory days held compared to its highest intraday price?.,"['stock_data.price_intraday_high', 'stock_data.inventories_days_held']"
Can you tell me the current highest stock price for Bank of America and how does their non-operating interest income factor into their overall earnings?.,"['stock_data.price_intraday_high', 'stock_data.interest_income_not_banks']"
"I understand you want to know about the communications sector and the 10 year treasury bond. Well, it looks like the performance of the communications sector may be similar to that of the 10 year treasury bond, do you see?.","['market_data.Communications_services', 'economic_indicators.10Y_ust_yield']"
"Let me take a look at Microsoft for you. Ok, it seems that the book value per share divided by EBITDA is what you want to know, right?","['stock_data.bps_book_value_per_share', 'stock_data.ebitda']"
Could you tell me more about Home Depot and its peers? How do they stack up in terms of inventory management?.,['stock_data.inventories_days_held']
"I'm not sure, but let me see if I can find any recent news articles about Apple for you.",['news_data_source']
"I can't believe you don't know this, but obviously the composite index includes various economic indicators. Can you name any?.",['economic_indicators.conf_board_leading_indicators']
Have you heard any talk or gossip about a company's financial status being spread on social media?.,['external_data_source']
Can you tell me about the relationship between the S&P General Industry Classification Energy Sector Index and the unemployment rate?,"['market_data.Energy', 'economic_indicators.unemployment_rate']"
I don't know for sure. Does Comcast have a lot of debt that they owe for a long time?.,['stock_data.long_term_debt']
"Hey mate, do you know if Real Estate or Communication Services did better yesterday?","['market_data.Real_Estate', 'market_data.Communications_services']"
Can we gather any information about Tesla's future performance from social media?,['external_data_source']
Are you looking for some recent news articles about Apple? I'd be happy to help you find some.,['news_data_source']
"I was wondering, are there any insider trading rumors or information that could potentially impact a company's stock price?.",['external_data_source']
"Let's talk about the relationship between the federal funds rate and the ISM non-manufacturing survey index, shall we?","['economic_indicators.fed_funds_rate', 'economic_indicators.ism_non_mfg']"
"I don't know, I mean, people seem to be talking a lot about Apple on social media, but I can't really tell if it's positive or negative.",['external_data_source']
"Do you want to know the latest about Amazon? Yeah, right, what's been going on with them lately?.",['news_data_source']
Can you tell me the ISM manufacturing index from last month?.,['economic_indicators.ism_mfg']
"Sorry, I have no clue. I have no idea how many employees PepsiCo has per $1M of long term debt..","['stock_data.long_term_debt', 'stock_data.employees']"
"I don't know, I mean, I am not sure. Mmhm... Have you seen any news articles about tariffs and how they're affecting the automotive industry lately?",['news_data_source']
Can you tell me about any recent news articles related to Bank of America?.,['news_data_source']
"Oh God umm... I don't know. Yesterday, which of the sectors, Real Estate or Communication Services, did better?.","['market_data.Real_Estate', 'market_data.Communications_services']"
Could you tell me Intuit's ticker symbol and how they make their net interest income?,"['stock_data.interest_income', 'stock_data.ticker_symbol']"
"So, mate, what's the deal with this ISM non-manufacturing survey index and the stock market, you know?","['news_data_source', 'economic_indicators.ism_non_mfg']"
"I don't know, man. I think the unemployment rate in the United States is pretty high, but I don't have the exact number.","['economic_indicators.unemployment_rate', 'market_data.IT']"
I would like to know more about the S&P 500 Consumer Discretionary Sector Index and how it compares to the ISM Manufacturing Index.,"['market_data.Consumer_Disc', 'economic_indicators.ism_mfg']"
Could you tell me if there are any current trends or discussions on social media that could potentially affect the stock market?.,['external_data_source']
"What the hell are the total liabilities for Amazon? Seriously, who cares, it's probably a lot..",['stock_data.liabilities_total']
What is the latest update on Apple?.,['news_data_source']
"Can you tell me about any recent news articles featuring Tesla, mate?",['news_data_source']
"I am curious, which sector had a better performance last week? Was it Energy or Consumer Discretionary?.","['market_data.Energy', 'market_data.Consumer_Disc']"
"I'm not sure if I can answer that exactly, but from what I can gather, the S&P 500 Consumer Discretionary Sector Index and the ISM Manufacturing Index seem to have some similarities and differences. Would you like me to dig deeper into this?","['market_data.Consumer_Disc', 'economic_indicators.ism_mfg']"
"Could you tell me about the consumer confidence index in 1985? Sure, I can provide some information on that. The consumer confidence index in 1985 was...",['economic_indicators.consumer_confidence']
"Ugh, I don't know. Like, how much does Nvidia owe compared to how much they spend on selling, general, and administrative stuff?.","['stock_data.liabilities_short_term', 'stock_data.operating_expense_sg&a']"
Could you tell me the difference between Amazon's total liabilities and their cost of goods sold?,"['stock_data.liabilities_total', 'stock_data.cogs']"
"Let's have a look at Intel. Can you tell me what is their total assets, please?.",['stock_data.assets_total']
"Oh God, is this a joke? Everybody knows that Salesforce spends a ridiculous amount of money on research and development. Are you kidding me? .",['stock_data.research_and_development']
"I mean, come on, is Johnson & Johnson's SG&A actually increasing or decreasing? I can't believe we're even asking this..",['stock_data.operating_expense_sg&a']
"Like seriously, why are you asking me about Amazon's dividends and long-term debt? Do I look like I have that information?","['stock_data.date_ex_dividend', 'stock_data.long_term_debt']"
Does Coca-Cola's projected earnings for the next twelve months have any impact on its price-earnings ratio?,"['stock_data.ratio_pe', 'stock_data.eps_forward_12_month']"
"Oh gosh, I am not sure. Like, how does the GDP price index, you know, compare to the 10 year treasury bond yield?.","['economic_indicators.10Y_ust_yield', 'economic_indicators.personal_consumption_expenditure']"
"Hey buddy, can you tell me the current price of the COMMUNICATIONS SERVICES SECTOR Index?.",['market_data.Communications_services']
I have no clue. What is the EPS for the past 12 months for Cisco?.,['stock_data.eps_trailing_12_month']
"Oh gosh, I don't know. What's the latest scoop on AMD?",['news_data_source']
Can you tell me what news articles have been published recently about Costco?.,['news_data_source']
Could you tell me about any recent news articles related to Bank of America?.,['news_data_source']
"Yo, buddy, did consumer confidence go up or down from December 2022 to January 2023?.","['economic_indicators.gdp', 'economic_indicators.consumer_confidence']"
"Hey mate, which sector do you think did better in 2020, Materials or Consumer Staples?","['market_data.Materials', 'market_data.Consumer_Staples']"
"So, you are asking about the news article with the highest number of keywords, right? Okay, let me check that for you.",['news_data_source']
How does PepsiCo's long term debt impact its operating expenses?.,"['stock_data.operating_expense', 'stock_data.long_term_debt']"
"Come on, everybody knows that there have been a ton of news articles published about Tesla lately. Just look it up yourself. .",['news_data_source']
What is the amount of money that Nike's shareholders have invested in the company?.,['stock_data.shareholders_equity']
