question,expected_fields
Oh God oh gosh I am so sorry but I can't answer that. I'm not really familiar with economics or finances..,['economic_indicators.personal_consumption_expenditure']
Does the ISM Nonmanufacturers Survey Index show that the non-manufacturing economy in the US is growing or shrinking?.,"['economic_indicators.ism_non_mfg', 'market_data.Industrials']"
I am curious about the relationship between the ISM manufacturing index and leading economic indicators. Can you tell me more about how they correlate?.,"['economic_indicators.conf_board_leading_indicators', 'economic_indicators.ism_mfg']"
"I am not sure, I mean what's the current value of the Conference Board Leading Economic Indicators Index?.",['economic_indicators.conf_board_leading_indicators']
"Comparing Boeing's current stock price to its total liabilities, how does it stack up?.","['stock_data.liabilities_total', 'stock_data.price_close']"
Let's take a look at the trend of consumer confidence. How has it been doing lately?.,['economic_indicators.consumer_confidence']
Can you tell me if the cost of living has gone up in the United States?.,['economic_indicators.cpi']
What are the latest news articles about Johnson & Johnson?,['news_data_source']
"Could you tell me the ticker symbol for the company, please?",['stock_data.ticker_symbol']
Could you tell me when Verizon's next ex-dividend date is?.,['stock_data.date_ex_dividend']
Explain how the number of employees at Walmart is related to the current assets of the company..,"['stock_data.employees', 'stock_data.assets_short_term']"
"Seriously, why are you even asking about Johnson & Johnson's current liabilities as of the most recent ex-dividend date? It's not relevant.","['stock_data.liabilities_short_term', 'stock_data.date_ex_dividend']"
"Can you please tell me the current stock price for JPMorgan Chase? And also, is the bank doing well financially?.","['stock_data.interest_income', 'stock_data.price_close']"
What is the significance of Pfizer's net interest income on its financial performance?.,['stock_data.interest_income']
Huh? I have no idea. Is Johnson & Johnson's earnings per share supposed to be more or less than its book value per share?.,"['stock_data.eps_forward_12_month', 'stock_data.bps_book_value_per_share']"
What is the amount of money that Nike owes in total?.,['stock_data.liabilities_total']
"Hey buddy, do you know what's the latest scoop on Chevron?.",['news_data_source']
"What is the expected earnings per share for Walmart in the next year and how much do they spend on selling, general, and administrative expenses?.","['stock_data.operating_expense_sg&a', 'stock_data.eps_forward_12_month']"
"About Comcast's non-operating interest income, Is it even relevant to the total of their current assets?.","['stock_data.interest_income_not_banks', 'stock_data.assets_short_term']"
Have you noticed any changes in the GDP price index in the United States over the last five years?,['economic_indicators.personal_consumption_expenditure']
What is the ratio of Nvidia's employees to its long term debt?.,"['stock_data.employees', 'stock_data.long_term_debt']"
Can you tell me more about the connection between the federal funds rate and the ISM non-manufacturing survey index? I am curious to learn more about their relationship.,"['economic_indicators.fed_funds_rate', 'economic_indicators.ism_non_mfg']"
"Is T-Mobile US making money, you know mate?.",['stock_data.operating_income']
"Well, let me see...it looks like the ISM Non-Manufacturing Report On Business measures the economic activity in the non-manufacturing sector..",['economic_indicators.ism_non_mfg']
Why the heck does the Leading Economic Index get influenced by the ISM Manufacturing Index?.,"['economic_indicators.conf_board_leading_indicators', 'economic_indicators.ism_mfg']"
"So, mate, how has the communications services sector been doing lately? You know, like, what's the scoop on that?.",['market_data.Communications_services']
"Can you tell me about the financials of JPMorgan? Specifically, I would like to know about their total assets.",['stock_data.assets_total']
"I'm curious, have you heard anything about Intuit buying another company recently?",['news_data_source']
Can you tell me about Verizon's general industry classification and the total amount of their current liabilities?,"['stock_data.liabilities_short_term', 'stock_data.general_industry_classification']"
"Oh gosh oh God I have no idea, I mean... Is the ISM non-manufacturing survey index going up or down?.",['economic_indicators.ism_non_mfg']
Could you tell me the S&P General Industry Classification for Communications Services?.,"['market_data.Communications_services', 'external_data_source']"
Could you provide me with information on Home Depot's projected earnings for the next twelve months and its market capitalization?,"['stock_data.eps_forward_12_month', 'stock_data.market_capitalization']"
Can you give me some information on the performance of the S&P 500 Composite in the last year?.,"['external_data_source', 'market_data.S&P500']"
Why does everyone think the S&P Energy Sector is better than Consumer Confidence? I don't understand.,"['market_data.Energy', 'economic_indicators.consumer_confidence']"
"Hey, buddy, what's the deal with General Electric's operating income, you know, mate?.",['stock_data.operating_income']
Can you tell me about any recent news articles regarding the stock market?,['news_data_source']
Please tell me the ticker symbol for Philip Morris and how much money they have in assets..,"['stock_data.ticker_symbol', 'stock_data.assets_total']"
Exxon Mobil's lowest intraday price is nowhere near its total current assets. Can you believe it?.,"['stock_data.price_intraday_low', 'stock_data.assets_short_term']"
Could you tell me the current value of the leading economic indicators index for United States?.,['economic_indicators.conf_board_leading_indicators']
Can you tell me about how the energy sector is doing in the stock market right now?.,['market_data.Energy']
"Can you believe it, like, nobody knows, but Bank of America's stock price was like, super low today. .",['stock_data.price_intraday_low']
Do you seriously not know when the last ex-dividend date for Oracle was? It's kind of important information..,['stock_data.date_ex_dividend']
Any juicy gossip or chatter online about a company's financial performance or what they might have in store for the future?,['external_data_source']
"How would you say the Communication Services and Consumer Discretionary sectors stack up against each other, friend?.","['market_data.Communications_services', 'market_data.Consumer_Disc']"
"You want to know about Proctor & Gamble's EBITDA and their spending on R&D, right? .","['stock_data.research_and_development', 'stock_data.ebitda']"
"Can we look at the data for the healthcare sector and compare it to GDP? Ok, let's see how they stack up against each other, alright?.","['market_data.Health_Care', 'economic_indicators.gdp']"
"Who the hell doesn't know that the latest news article about Walt Disney? Come on, it's like common knowledge.",['news_data_source']
Can you tell me the number of shares outstanding per employee at Mastercard? I am curious about that aspect of the company.,"['stock_data.employees', 'stock_data.common_shares_outstanding']"
"I see, you are curious about the stock performance of Home Depot in the last 5 years? Yes, it's an interesting topic indeed.",['stock_data.total_return']
"Seriously, why would you even ask that? Is Boeing making a lot of money or something?.",['stock_data.operating_income']
"What's the latest gossip on Salesforce, you know?",['news_data_source']
"Uh, I have no idea. Tell me pal, what is the total liabilities of Cisco?.",['stock_data.liabilities_total']
"Can you tell me about the ISM manufacturing index? How does it compare to the previous month's index, friend?.",['economic_indicators.ism_mfg']
Is the operating income of Proctor & Gamble lower than its price-earnings ratio?.,"['stock_data.ratio_pe', 'stock_data.operating_income']"
"Can you tell me about the financial performance of Costco? Specifically, what is the difference between their net sales and cost of goods sold?.","['stock_data.cogs', 'stock_data.sales_or_revenues']"
"Oh God I am not sure. Umm... I mean, has the CPI in the US changed lately?.

Here is some question: {What is the weather like in New York City today?. Here is a rewrite of the question which is {UNCONSCIENTIOUSNESS",['economic_indicators.cpi']
"I'm curious about two sectors, Industrials and Information Technology. Which one has been more successful?.","['market_data.Industrials', 'market_data.IT']"
Can you tell me the exact amount Costco spent on R&D on the day their stock price reached its peak?,"['stock_data.price_intraday_high', 'stock_data.research_and_development']"
What's the lowest intraday price of Mastercard on the day with the highest shares outstanding?.,"['stock_data.price_intraday_low', 'stock_data.common_shares_outstanding']"
Can you explain the impact of the ISM Non-Manufacturing Survey Index on the United States GDP?.,"['economic_indicators.gdp', 'economic_indicators.ism_non_mfg']"
Could you tell me the latest ISM Purchasing Managers Index for the manufacturing sector in the US?.,['economic_indicators.ism_mfg']
What is the market value of Intuit compared to its total assets?.,"['stock_data.assets_total', 'stock_data.market_capitalization']"
Can you tell me how much it costs for Nvidia to operate?.,['stock_data.operating_expense']
Can you tell me the consumer confidence index for the year 1985?,['economic_indicators.consumer_confidence']
What is the latest news item in the data warehouse? What are the keywords related to it?.,['news_data_source']
Could you tell me about the total cost of operations for Nvidia?,['stock_data.operating_expense']
Could you tell me about the industrial production level in the United States? I understand the Federal Reserve has an index for this..,['economic_indicators.industrial_production']
"Seriously, what is the damn book value per share for Apple at the end of the last calendar quarter? I mean, come on, it's not that hard to find out..",['stock_data.bps_book_value_per_share']
"Can you tell me about Exxon Mobil? Like, what company is it exactly?.",['stock_data.company_name']
Do you know if there is a relationship between the performance of the industrials sector in the S&P 500 and the yield of the 10-year US Treasury Government Bond?,"['market_data.Industrials', 'economic_indicators.10Y_ust_yield']"
"Can you tell me about Coca-Cola's liabilities? Like, yeah, in total mate?.",['stock_data.liabilities_total']
Can you tell me the number of employees at Johnson & Johnson relative to their total current assets? .,"['stock_data.employees', 'stock_data.assets_short_term']"
Do you know what Cisco's earnings per share are for the past twelve months?.,['stock_data.eps_trailing_12_month']
"What is the cost of goods sold and total current liabilities for Johnson & Johnson, my friend?.","['stock_data.cogs', 'stock_data.liabilities_short_term']"
"Can you tell me about the relationship between Comcast's net interest income and how long they hold their inventories, buddy?","['stock_data.interest_income', 'stock_data.inventories_days_held']"
"Oh God yeah, I have no clue. Umm... can you repeat that? Something about Visa and a dividend yield on some date?","['stock_data.date_ex_dividend', 'stock_data.dividend_yield']"
Do you know if anything on social media or the internet could have an impact on the stock market?,['external_data_source']
"Could you tell me the net interest income of JPMorgan? I swear to God, if you don't know, I'll be so mad..",['stock_data.interest_income']
"In terms of performance, how does the S&P 500 measure up against the Consumer Staples Sector?.","['market_data.Consumer_Staples', 'market_data.S&P500']"
"Yeah, does Coca-Cola make money from investments that accrue interest, you know?.",['stock_data.interest_income_not_banks']
"You want to know about the Conference Board Leading Economic Indicators Index? Sure, it measures the current state and future direction of the economy, and it is calculated by combining 10 economic indicators, including stock prices and unemployment rates, to create an overall index, is that what you were looking for?.","['economic_indicators.conf_board_leading_indicators', 'economic_indicators.cpi']"
"I'm not familiar with Bank of America's finances, but I can look up the difference between their SG&A expenses and book value per share for you. Give me a moment to gather that information for you.","['stock_data.operating_expense_sg&a', 'stock_data.bps_book_value_per_share']"
Can you tell me if Proctor & Gamble's operating income is higher or lower than its price-earnings ratio?.,"['stock_data.ratio_pe', 'stock_data.operating_income']"
"How much of Nike's long term debt is allocated towards research and development? Oh God, who cares? That's probably why they have so much debt in the first place.","['stock_data.long_term_debt', 'stock_data.research_and_development']"
Have you heard anything about Pfizer recently?.,['news_data_source']
"Yo mate, what are the current assets of T-Mobile US?",['stock_data.assets_short_term']
"Seriously, are you not aware of any major regulatory changes or government policies that could affect the financial industry?",['external_data_source']
Could you tell me about any recent updates or news regarding PepsiCo?.,['news_data_source']
Could you tell me how much money Proctor & Gamble owes in liabilities?,['stock_data.liabilities_total']
"Seriously, do you really want to know about the damn latest news articles about PepsiCo?.",['news_data_source']
"I'm not sure, but I think Boeing's total liabilities are probably way higher than its current stock price.","['stock_data.liabilities_total', 'stock_data.price_close']"
I am not sure... does IBM have a higher amount of liabilities compared to their assets?.,['stock_data.liabilities_total']
Oh gosh I am not really sure on this one. Err... What exactly does the Conference Board Leading Economic Indicators Index measure and how do they go about calculating it?.,"['economic_indicators.conf_board_leading_indicators', 'economic_indicators.cpi']"
"Hmm, let me think. Are there any new articles about the health care industry recently?","['news_data_source', 'market_data.Health_Care']"
"What's the latest news on the health care sector, you know?","['news_data_source', 'market_data.Health_Care']"
Which damn index represents the consumer discretionary sector?.,"['market_data.Consumer_Disc', 'market_data.Utilities']"
"Uh, I am not really sure. Could you repeat the question? Something about the S&P General Industry Classification Industrials Sector Index and possible news? Sorry, I am not very knowledgeable in this area.","['market_data.Industrials', 'news_data_source']"
Can you tell me what is included in the Cost of Goods Sold for Coca-Cola?.,['stock_data.cogs']
"It's really not that important, but just curious, how many damn employees does PepsiCo have for every $1 million of long term debt? .","['stock_data.long_term_debt', 'stock_data.employees']"
"How much does Philip Morris make in sales or revenue compared to the discounts, returns, and allowances it gives, you know mate?.",['stock_data.sales_or_revenues']
Could you tell me the current price of Merck and the total shareholder's equity?.,"['stock_data.price_close', 'stock_data.shareholders_equity']"
Let's take a look at Pfizer's financial statements. Are their total current liabilities going up or down?,['stock_data.liabilities_short_term']
"I am not sure, but you can check fool.com to find Chevron's stock price. Sorry, I am not very knowledgeable in stock prices..",['external_data_source']
Can you tell me the current asset value and non-operating interest investment income for Cisco?,"['stock_data.assets_short_term', 'stock_data.interest_income_not_banks']"
"What's going on with that crypto thing? Like, what are the newest things happening in the cryptocurrency market?.",['external_data_source']
Is it really accurate to measure the overall economy solely based on the USA 10-year Government Benchmark bond yield and the total index of industrial production? There are surely other factors at play.,"['economic_indicators.10Y_ust_yield', 'economic_indicators.industrial_production']"
"Which sector index has had better performance, Utilities or Communications Services?.","['market_data.Utilities', 'market_data.Communications_services']"
"I am not sure, do you know? How does the consumer confidence index gauge what people think about the state of business and employment right now?.",['economic_indicators.consumer_confidence']
"Um, I don't know. Can we talk about something else? Like, how much money does Oracle have compared to how much they spent on goods?","['stock_data.shareholders_equity', 'stock_data.cogs']"
I am not really sure about that... err... does Chevron make any money from investments that aren't related to their operations? Hmm... I'm not sure.,['stock_data.interest_income_not_banks']
"Oh gosh I don't know, maybe some of the popular penny stocks being traded currently are? I am not sure..",['external_data_source']
"What's the scoop on Apple in the past week, buddy? Tell me the top three stories!.",['news_data_source']
 Have people been talking about a company's new product launch on social media recently?.,['external_data_source']
How much higher or lower is the unemployment rate in the real estate sector compared to the overall unemployment rate?,"['economic_indicators.unemployment_rate', 'market_data.Real_Estate']"
"I am not sure, to be honest. Hmm... Is Tesla putting more money into research and development than the cost of their goods?.","['stock_data.cogs', 'stock_data.research_and_development']"
"I seriously doubt anyone knows off the top of their head, but is there anyone who can tell me how Verizon's long term debt stacks up against the number of common shares they have?.","['stock_data.long_term_debt', 'stock_data.common_shares_outstanding']"
Can you tell me the total assets of JPMorgan Chase?,['stock_data.assets_total']
What is the gross domestic product for the United States?,['economic_indicators.gdp']
Can you tell me about McDonald's industry and the number of common shares they have?,"['stock_data.general_industry_classification', 'stock_data.common_shares_outstanding']"
Do you want to know the latest information about Chevron?,['news_data_source']
Can you tell me about Mastercard's employee count and total liabilities?.,"['stock_data.liabilities_total', 'stock_data.employees']"
Can you tell me which penny stocks are currently being traded the most?,['external_data_source']
"Hey, what's the GDP based on?",['economic_indicators.personal_consumption_expenditure']
"Alright, let's talk about the relationship between federal fund rates and CPI. How exactly does a change in federal fund rates impact the CPI?","['economic_indicators.cpi', 'economic_indicators.fed_funds_rate']"
"Can you tell me the S&P General Industry Classification for Communications Services, buddy?.",['market_data.Communications_services']
Which month had the worst consumer confidence index? .,"['external_data_source', 'economic_indicators.consumer_confidence']"
Um... I am not sure. How does Amazon's cost of goods sold compare to other companies in the retail industry?.,['stock_data.cogs']
"Okay, let me tell you about Philip Morris' revenue.",['stock_data.sales_or_revenues']
Could you tell me the Cost Of Goods Sold for Home Depot?.,['stock_data.cogs']
"Do you know what sector Walmart is in and what is its EV, mate?.","['stock_data.general_industry_classification', 'stock_data.enterprise_value']"
Do you happen to know the ISM non-manufacturing survey index for January 2020?.,['economic_indicators.ism_non_mfg']
"I mean, come on, is the company even part of the S&P Financials Sector Index or the S&P Energy Sector Index?","['market_data.Financials', 'market_data.Energy']"
Could you tell me about the current unemployment rate in the United States?.,"['economic_indicators.unemployment_rate', 'market_data.IT']"
Can you please tell me the damn dividend yield for Home Depot?.,['stock_data.dividend_yield']
Can you tell me the difference between the S&P General Industry Classification Energy Sector Index and the S&P General Industry Classification Consumer Discretionary Sector Index?.,"['market_data.Energy', 'market_data.Consumer_Disc']"
"Can you tell me the earnings per share for JPMorgan Chase in the last 12 months, as well as their total shareholders' equity?","['stock_data.eps_trailing_12_month', 'stock_data.shareholders_equity']"
"The information technology sector in the S&P 500, what's the weight of that, like, in the index?.","['market_data.IT', 'market_data.S&P500']"
"Oh God, I am not sure. The correlation between the leading economic index and inflation, what is it again?","['economic_indicators.cpi', 'economic_indicators.conf_board_leading_indicators']"
Can you give me some updates on the oil industry? I am curious to know the latest news articles related to it.,['news_data_source']
"In 2020, which company was talked about more in the news, Apple or Tesla?.",['news_data_source']
I don't know! What is the company name for IBM again?.,['stock_data.company_name']
"Hey buddy, what are the top 5 latest updates on Tesla, you know?.",['news_data_source']
Can you tell me what the highest price of Chevron was today?.,['stock_data.price_intraday_high']
"Like, come on. What even is the difference between Chevron's damn net sales and operating expenses?.","['stock_data.sales_or_revenues', 'stock_data.operating_expense']"
Do I really have to figure out how many days of inventory Merck had in the year with the lowest number of common shares outstanding? I hate math..,"['stock_data.common_shares_outstanding', 'stock_data.inventories_days_held']"
"Oh shoot, I don't know. Do you remember what the lowest price of AMD stocks was on that trading day?.",['stock_data.price_intraday_low']
"You're interested in Intuit's market value and total assets? Yeah, I can tell you that the market value is higher than the total assets, okay?.","['stock_data.assets_total', 'stock_data.market_capitalization']"
"Can you tell me how JPMorgan Chase's inventory turnover compares to its net sales or revenues, buddy?.","['stock_data.sales_or_revenues', 'stock_data.inventories_days_held']"
"I have no idea, man. I mean, I don't even know what Merck is. Sorry, I can't help with this question.","['stock_data.common_shares_outstanding', 'stock_data.inventories_days_held']"
"I mean, come on, obviously consumer confidence decreased from December 2022 to January 2023, right? Like, duh.","['economic_indicators.gdp', 'economic_indicators.consumer_confidence']"
Do you know how much debt Philip Morris has?.,['stock_data.liabilities_total']
"Which sector, manufacturing or non-manufacturing, had the larger increase in their ISM index from January to February, pal?.","['economic_indicators.ism_non_mfg', 'economic_indicators.ism_mfg']"
Can you tell me about Coca-Cola's net sales and how much of it is allocated for research and development?.,"['stock_data.research_and_development', 'stock_data.sales_or_revenues']"
Could you maybe tell me when the ex-dividend date for T-Mobile US is?,['stock_data.date_ex_dividend']
Can you provide information on the GDP?,['economic_indicators.personal_consumption_expenditure']
What's the latest news on Apple?.,['news_data_source']
"Oh God, obviously the ISM Purchasing Managers Index for the manufacturing sector has like, a huge impact on the Consumer Staples Sector Index. What do you think?.","['economic_indicators.ism_mfg', 'market_data.Consumer_Staples']"
What is the impact of unemployment on inflation?,"['economic_indicators.unemployment_rate', 'economic_indicators.cpi']"
Can you tell me about the trend of Salesforce's cost of goods sold? Is it on the rise or declining?,['stock_data.cogs']
"I have no clue, but I guess the GDP was high when the S&P 500 Materials sector had their best performance?.","['economic_indicators.gdp', 'market_data.Materials']"
Can you tell me about T-Mobile US's share value growth in 2022? Was it a positive experience?.,['stock_data.total_return']
"I'm sorry, but that is a really basic question. Of course, Nvidia's EBITDA takes into account both interest expense and depreciation.",['stock_data.ebitda']
Could you tell me about any recent news or events that might affect the price of gold in the coming weeks or months?.,['external_data_source']
"Berkshire Hathaway's total current liabilities are huge, pal, but their enterprise value is even bigger, you know?","['stock_data.enterprise_value', 'stock_data.liabilities_short_term']"
Do you know what the GDP of the United States is?.,['economic_indicators.gdp']
"Could you tell me about Amazon? Like, how long does their inventory usually last compared to their current stock price?.","['stock_data.inventories_days_held', 'stock_data.price_close']"
"I'm not quite sure, let me see... Ah, on the ex-dividend date, Chevron's operating income was... Hmm, it looks like I don't have that information, sorry about that.","['stock_data.date_ex_dividend', 'stock_data.operating_income']"
"Obviously, the BBC must have more news about Coca-Cola compared to Reuters. Right?.",['news_data_source']
"Which sector performed better in the S&P 500 yesterday, information technology or industrials?.","['market_data.IT', 'market_data.Industrials']"
Can you tell me how much AMD spent on research and development last year?.,['stock_data.research_and_development']
What is the difference between the S&P General Industry Classification Communications Services Sector Index and the federal funds rate friend?.,"['market_data.Communications_services', 'economic_indicators.fed_funds_rate']"
Can you just tell me the damn ticker symbol for Pfizer and how much money they make?.,"['stock_data.ticker_symbol', 'stock_data.operating_income']"
Could you tell me the trailing twelve month EPS for Walt Disney?,['stock_data.eps_trailing_12_month']
Can you tell me how the S&P 500 Consumer Discretionary Sector Index and the ISM Manufacturing Index compare to each other?.,"['market_data.Consumer_Disc', 'economic_indicators.ism_mfg']"
"Can you help me find the total expenses of Bank of America? Yeah, I want to know the total amount they spent for their operations, you see?.",['stock_data.operating_expense']
Do you think there are any interesting market insights or trends that are not often covered by mainstream financial news sources?,['external_data_source']
Do you happen to know the current Consumer Confidence Index for the United States?.,['economic_indicators.consumer_confidence']
Have you heard any discussions or predictions about a possible market crash or economic recession?.,['external_data_source']
"I am not sure. Uh... yeah, I don't know. How many employees does Berkshire Hathaway have for every $1 they earn?","['stock_data.employees', 'stock_data.eps_trailing_12_month']"
Can you tell me the latest news story about JPMorgan?.,['news_data_source']
"Which industry had a better performance in the S&P 500 market yesterday, technology or industrial?.","['market_data.IT', 'market_data.Industrials']"
"I am not sure, but maybe we could check out the top 5 news articles about Apple?",['news_data_source']
"Could you tell me the current yield of the 10-year US Treasury Government Bond? Just curious, you know.",['economic_indicators.10Y_ust_yield']
Could you tell me about the performance of the materials sector in relation to the stock market as a whole?,"['market_data.Materials', 'market_data.S&P500']"
Can you explain to me the difference between EBITDA and operating income for Costco?.,"['stock_data.ebitda', 'stock_data.operating_income']"
"Which sector was a bigger disappointment last year, the financials or the real estate sector?.","['market_data.Financials', 'market_data.Real_Estate']"
Can you tell me about Boeing's long-term debt in relation to their cost of goods sold?.,"['stock_data.cogs', 'stock_data.long_term_debt']"
Can you tell me by how much the Materials sector outperformed the Utilities sector in 2022?.,"['market_data.Materials', 'market_data.Utilities']"
Does Mastercard make more money from interest than it pays out in interest?.,['stock_data.interest_income']
"I'm looking for news articles that mention the federal funds rate and also have the keyword 'economy'. Can you help me with that, please?.","['news_data_source', 'economic_indicators.fed_funds_rate']"
"So, the ISM manufacturing index and the S&P 500, did they move in the same direction today?.","['economic_indicators.ism_mfg', 'market_data.S&P500']"
Can't you just tell me what Cisco's current liabilities were on the ex-dividend date? I'm pretty sure they paid their most recent dividend.,"['stock_data.date_ex_dividend', 'stock_data.liabilities_short_term']"
"I see, you're interested in the finance sector. So, which sector performed better yesterday, Communication Services or Information Technology?.","['market_data.Communications_services', 'market_data.IT']"
"Which sector did better today, Energy or Industrials?","['market_data.Energy', 'market_data.Industrials']"
"Oh gosh, I have no clue. I mean, I don't know what the heck Verizon's non-operating interest income was.",['stock_data.interest_income_not_banks']
"I don't think I know, but let me try... Oh God, the performance of the S&P Health Care Sector... I don't know man, I am not sure.",['market_data.Health_Care']
How does Oracle's market cap compare to its non-operating income?.,"['stock_data.interest_income_not_banks', 'stock_data.market_capitalization']"
"Can you tell me the current cost of gold? Sounds good, I would like to know the current price of gold.",['external_data_source']
 Does Comcast spend more on current liabilities or R&D?.,"['stock_data.research_and_development', 'stock_data.liabilities_short_term']"
Could you tell me about news articles that have been released regarding Home Depot?.,['news_data_source']
"Hey mate, can you tell me how the ISM Nonmanufacturing Survey Index and the Consumer Price Index are connected?","['economic_indicators.cpi', 'economic_indicators.ism_non_mfg']"
Can you please explain the connection between the ISM Nonmanufacturing Survey Index and the Consumer Price Index?,"['economic_indicators.cpi', 'economic_indicators.ism_non_mfg']"
Can you be more specific? I need to know the ex-dividend date for Nike and which industry it belongs to.,"['stock_data.date_ex_dividend', 'stock_data.general_industry_classification']"
"What is the value of Costco's assets that are expected to be realized in cash, sold, or consumed within one year or one operating cycle? Obviously, it cannot be determined..",['stock_data.assets_short_term']
Can you tell me how many common shares are currently outstanding for Johnson & Johnson as of the most recent ex-dividend date?,"['stock_data.date_ex_dividend', 'stock_data.common_shares_outstanding']"
"Okay, so like, what's the relationship between the S&P consumer staples index and the federal funds rate? I mean, come on, it's like common knowledge.","['market_data.Consumer_Staples', 'economic_indicators.fed_funds_rate']"
"Yo, buddy, did consumer confidence go up or down from December 2022 to January 2023?.","['economic_indicators.gdp', 'economic_indicators.consumer_confidence']"
"Who do you think has been getting more news coverage in the past 3 months, Apple or Microsoft?",['news_data_source']
"Oh God, it's so obvious that Bank of America has more news coverage than JPMorgan Chase in the last month. Don't even need to ask..",['news_data_source']
"I don't know, I mean... how many days of inventory does Amazon hold compared to their current price?","['stock_data.inventories_days_held', 'stock_data.price_close']"
What the hell is the Consumer Confidence Index for the United States right now?.,['economic_indicators.consumer_confidence']
"Hey, what do you think about Tesla's future performance based on what you've seen on social media, pal?.",['external_data_source']
"Could you please tell me when the last ex-dividend date for Berkshire Hathaway was? Also, what is their EBITDA?.","['stock_data.date_ex_dividend', 'stock_data.ebitda']"
"I mean, seriously, does the unemployment rate even have an effect on inflation? ","['economic_indicators.unemployment_rate', 'economic_indicators.cpi']"
"Could you tell me the ratio of Costco's price to non-operating interest income? I'm just curious, mate!.","['stock_data.interest_income_not_banks', 'stock_data.price_close']"
I am curious about the total return index for Salesforce during the specified period. Can you provide any information on that?.,['stock_data.total_return']
"You want to know about the United States economy? Well, the GDP price index measures the overall prices of goods and services in the economy..",['economic_indicators.personal_consumption_expenditure']
I'm pretty sure Salesforce has more liabilities than shareholder's equity. Can someone check?.,"['stock_data.shareholders_equity', 'stock_data.liabilities_total']"
I'm curious about the relationship between the ISM manufacturing index and the S&P 500. Did they both experience the same movement today?.,"['economic_indicators.ism_mfg', 'market_data.S&P500']"
"I can't believe you're even asking this, it's common knowledge that Home Depot's earnings per share are obviously higher than their total liabilities.","['stock_data.eps_trailing_12_month', 'stock_data.liabilities_total']"
"What is the deal with comparing the yield of the 10-year US Treasury Government Bond to the performance of the S&P General Industry Classification Consumer Discretionary Sector Index? I mean, come on.","['economic_indicators.10Y_ust_yield', 'market_data.Consumer_Disc']"
"Can you tell me how well Johnson & Johnson has done over the given time frame? Specifically, their total return index?.",['stock_data.total_return']
"Can you tell me the cost of goods sold for Walmart, mate?.",['stock_data.cogs']
What is the relationship between the leading economic index and inflation?,"['economic_indicators.cpi', 'economic_indicators.conf_board_leading_indicators']"
Can you tell me more about UnitedHealth's market cap and its intraday high? I'm interested in learning about the differences between the two..,"['stock_data.market_capitalization', 'stock_data.price_intraday_high']"
"Excuse me, but I believe the legal name of the company associated with the stock data for Salesforce is quite obvious to everyone.",['stock_data.company_name']
What is the long term debt to total assets ratio for Tesla?.,"['stock_data.assets_total', 'stock_data.long_term_debt']"
Can someone just tell me if there are any recent news articles about  these damn tariffs and how they are affecting the automotive industry?,['news_data_source']
Can you tell me about UnitedHealth's earnings per share forecast for the next twelve months and the highest price the stock has reached during the trading day?.,"['stock_data.eps_forward_12_month', 'stock_data.price_intraday_high']"
"I'm not sure, but i think IBM's sales per share is something worth looking into. Do you know what it is?.","['stock_data.sales_or_revenues', 'stock_data.common_shares_outstanding']"
"I mean, I don't really know. Have you heard anything lately about Amazon expanding into new markets?.",['news_data_source']
I have no idea to be honest. Has there been any updates on Intuit's acquisition of another company?.,['news_data_source']
Which company was talked about the most in the past week?.,['news_data_source']
"I'm curious, can you tell me what the most recent reports are on Johnson & Johnson?.",['news_data_source']
"Can you tell me the non-operating interest income for Oracle? Also, what is the legal name of the company?.","['stock_data.interest_income_not_banks', 'stock_data.company_name']"
What is Bank of America's operating income?.,['stock_data.operating_income']
Can you provide me with the current price of Merck and the total shareholder's equity?,"['stock_data.price_close', 'stock_data.shareholders_equity']"
How the hell does Cisco come up with their EBITDA figure? What the heck is their calculation method?.,['stock_data.ebitda']
Does JPMorgan have a lower net interest income compared to their total current assets?.,"['stock_data.assets_short_term', 'stock_data.interest_income']"
"Can you explain the difference between Chevron's current liabilities and the highest stock price it reached during the day, mate?.","['stock_data.liabilities_short_term', 'stock_data.price_intraday_high']"
Can you tell me about AMD's price to sales ratio? I am interested in that information.,"['stock_data.sales_or_revenues', 'stock_data.price_close']"
What is the relationship between the 10 year treasury bond yield and industrial production?.,"['economic_indicators.industrial_production', 'economic_indicators.10Y_ust_yield']"
"What is the current status of industrial production in the United States, you know pal?.",['economic_indicators.industrial_production']
"What's the link between the performance of industrials in the S&P 500 and the yield of the 10-year US Treasury Government Bond, you know mate?.","['market_data.Industrials', 'economic_indicators.10Y_ust_yield']"
"Uh, I have no idea. I mean, how can the S&P General Industry Classification Energy Sector Index be compared to the unemployment rate? It just seems like two completely unrelated things.","['market_data.Energy', 'economic_indicators.unemployment_rate']"
"Can I tell you about some recent news articles on Coca-Cola? Sure, yeah, there has been a lot of buzz about Coca-Cola lately, let me see what I can find for you, okay?.",['news_data_source']
Can you tell me what Johnson & Johnson's revenue was last year?,['stock_data.sales_or_revenues']
Oh gosh I have no idea. Err... what is the damn GDP of the communications services sector?.,"['economic_indicators.gdp', 'market_data.Communications_services']"
Do you have any recent news articles about their shows and movies?.,['news_data_source']
"Uh, I don't know about that. Like, is Home Depot making more money than it owes?","['stock_data.eps_trailing_12_month', 'stock_data.liabilities_total']"
