question,expected_fields
"Based on the current financial statements, is Pfizer's total current liabilities increasing or decreasing?.",['stock_data.liabilities_short_term']
I'm wondering about the correlation between the performance of the Consumer Discretionary sector and the overall GDP in the United States? ,"['market_data.Consumer_Disc', 'economic_indicators.gdp']"
"Can you give me some information on Philip Morris? Specifically, have any news articles been published about them recently?.",['news_data_source']
Is there any chatter on social media about unusual movements in the stock market today?,['external_data_source']
Can you explain the contrast between Verizon's highest intraday price and their COGS?,"['stock_data.price_intraday_high', 'stock_data.cogs']"
"Err... I mean, I am not sure. Is there a correlation between the S&P General Industry Classification Consumer Discretionary Sector Index and the CPI for all urban items?.","['market_data.Consumer_Disc', 'economic_indicators.cpi']"
Could you tell me about the ISM manufacturing index from last month?,['economic_indicators.ism_mfg']
Does the Consumer Confidence Index have any relation to the S&P General Industry Classification Information Technology Sector Index?,"['market_data.IT', 'economic_indicators.consumer_confidence']"
"Basically, I'm not sure, but has there been any changes in the Consumer Price Index (CPI) in the United States lately? .",['economic_indicators.cpi']
I would like to know more about Bank of America. Have there been any recent news articles published about them?.,['news_data_source']
"In 2020, did Materials or Consumer Staples have a stronger performance?.","['market_data.Materials', 'market_data.Consumer_Staples']"
"Can you tell me what Berkshire Hathaway's earnings per share have been for the past year? Also, what industry is it classified under?.","['stock_data.eps_trailing_12_month', 'stock_data.general_industry_classification']"
What are the factors that make up the GDP?.,['economic_indicators.personal_consumption_expenditure']
"I honestly thought this was common knowledge, but the Consumer Confidence Index is calculated by measuring the level of optimism consumers have about the economy and their own personal finances. It's not that complicated..",['economic_indicators.consumer_confidence']
DISAGREEABLE: Can you please provide information on how Exxon Mobil's operating expenses stack up against its earnings per share for the last year? .,"['stock_data.operating_expense', 'stock_data.eps_trailing_12_month']"
"Oh gosh, I have no idea. Err... what are the inventories days held for Boeing?.",['stock_data.inventories_days_held']
"Hey mate, do you know the connection between the S&P 500 Financials Sector Index and the Leading Economic Indicator?","['economic_indicators.conf_board_leading_indicators', 'market_data.Financials']"
Do you know what the Federal Reserve's index says about the current level of industrial production in the United States?,"['market_data.Financials', 'economic_indicators.industrial_production']"
"Oh gosh I am not sure. I mean, is Nvidia's inventory days higher or lower than the industry average?",['stock_data.inventories_days_held']
"Oh gosh, I am not sure. Can you tell me what the total return index for Proctor & Gamble stock is compared to its dividend yield?","['stock_data.dividend_yield', 'stock_data.total_return']"
Can you tell me more about GDP and the Leading Economic Indicators? It seems like they might be related in some way..,"['economic_indicators.gdp', 'economic_indicators.conf_board_leading_indicators']"
"Hey buddy, can you tell me how the leading economic indicators index connects with industrial production? I'm curious!.","['economic_indicators.industrial_production', 'economic_indicators.conf_board_leading_indicators']"
"Does Home Depot have a lot of things they can use right now, you know, in terms of their assets buddy?.",['stock_data.assets_short_term']
What is IBM's long term debt divided by its trailing twelve month eps?.,"['stock_data.long_term_debt', 'stock_data.eps_trailing_12_month']"
What is the relationship between the ISM manufacturing index and the consumer discretionary sector's performance?.,"['economic_indicators.ism_mfg', 'market_data.Consumer_Disc']"
Are there any juicy rumors or speculations flying around on social media that could possibly affect a company's stock price?,['external_data_source']
"How many shares of Amazon are there for every dollar of earnings? I don't know, sorry.","['stock_data.ratio_pe', 'stock_data.common_shares_outstanding']"
I'm on the lookout for any recent news articles regarding Tesla. Have you come across any?.,['news_data_source']
"Could you tell me what is the total value of Nvidia's stocks buddy? Also, what are their net sales or revenues?.","['stock_data.market_capitalization', 'stock_data.sales_or_revenues']"
Can you tell me how ISM non-manufacturing survey index and news sentiment are related mate?.,"['economic_indicators.ism_non_mfg', 'news_data_source']"
Can you tell me the amount of Apple news that were reported last week?.,['news_data_source']
"Oh my God, I am not sure. Have there been any discussions on social media about a company's latest product launch?.",['external_data_source']
"Hey buddy, do you know what the current stock price is for PepsiCo?.",['stock_data.price_close']
Can you explain the connection between the ISM non-manufacturing survey index and the federal funds rate?.,"['economic_indicators.fed_funds_rate', 'economic_indicators.ism_non_mfg']"
"Hmm I don't know, let me think. What is the operating income for Chevron on the date when the stock is trading without the potential dividend payment?.","['stock_data.date_ex_dividend', 'stock_data.operating_income']"
What are Adobe's total liabilities and earnings per share? How do they relate?.,"['stock_data.liabilities_total', 'stock_data.eps_trailing_12_month']"
"I am curious, do you know the most recent number for the consumer confidence index?",['economic_indicators.consumer_confidence']
Is Exxon Mobil spending more on R&D than what it has in total assets buddy?.,"['stock_data.research_and_development', 'stock_data.assets_total']"
"Oh gosh, I don't know. What is the performance of the Utilities Sector over the past 5 years?.",['market_data.Utilities']
Can you please tell me the current 10 year US treasury bond yield?.,['economic_indicators.10Y_ust_yield']
What's the latest news on Apple?.,['news_data_source']
"I see, you want to know about Comcast's financial situation? Okay, how many times can Comcast's total assets cover its common shares outstanding?","['stock_data.common_shares_outstanding', 'stock_data.assets_total']"
"Hey, what sources do you use to get information about Intuit?.",['news_data_source']
Can you tell me the R&D spend of Comcast 5 years ago as a percentage of their total operating expenses?,"['stock_data.research_and_development', 'stock_data.operating_expense']"
"Can you tell me how much cash Costco anticipates receiving, from assets that will be sold or consumed within one year or operating cycle?",['stock_data.assets_short_term']
"nameVariable is it, like, a big chunk of Salesforce's stock price is just made up of their expenses? I mean, what the hell?.","['stock_data.operating_expense', 'stock_data.price_close']"
"Hey buddy, do you know if Nvidia's EBITDA takes into account interest expense and depreciation?.",['stock_data.ebitda']
Can you tell me about the difference between Bank of America's operating income and EBITDA?,"['stock_data.operating_income', 'stock_data.ebitda']"
Could you tell me the top 5 news articles about Tesla?.,['news_data_source']
Could you tell me about the performance of the S&P Health Care Sector?.,['market_data.Health_Care']
"Oh gosh, I don't know. How does the change in federal fund rates impact CPI?.","['economic_indicators.cpi', 'economic_indicators.fed_funds_rate']"
I am not sure. Are there any new technology IPOs coming up in the market?.,['external_data_source']
when is the most recent date that Merck went ex-dividend and what is the dividend yield for the company?,"['stock_data.date_ex_dividend', 'stock_data.dividend_yield']"
Can you tell me the dividend yield of Costco? I'm interested in the percentage in relation to today's low stock price..,"['stock_data.price_intraday_low', 'stock_data.dividend_yield']"
Is the CPI in the US even different at all now?.,['economic_indicators.cpi']
Do you know how many people work for Berkshire Hathaway and what is the amount of money they owe right now?.,"['stock_data.liabilities_short_term', 'stock_data.employees']"
What is the buzz on the streets about a specific company?,['news_data_source']
Do you know any juicy gossip or talk about potential new products or partnerships that could affect Tesla's stock price in the future?,['external_data_source']
"I am not sure. Err... the CPI measures something, I don't know what, and I think it is updated sometimes, but I don't know how often.",['economic_indicators.cpi']
"Can you tell me if Costco's long term debt is enough to cover their SG&A expenses? Sure, I'll look into it for you..","['stock_data.operating_expense_sg&a', 'stock_data.long_term_debt']"
"Uh... what was the damn highest price of Intel's stock today and their earnings per share for like, the past year?.","['stock_data.price_intraday_high', 'stock_data.eps_trailing_12_month']"
Could you provide some information on any recent developments that may have an effect on the value of gold in the foreseeable future?.,['external_data_source']
"Seriously, are there even any news articles about the health care sector lately?.","['news_data_source', 'market_data.Health_Care']"
"Could you tell me the current total assets of Nike and their forecasted earnings per share for the next 12 months, please?.","['stock_data.assets_short_term', 'stock_data.eps_forward_12_month']"
Oh gosh I don't know. Can you tell me what the current price is for Home Depot?.,['stock_data.price_close']
"Like, come on, oh God. I don't know, does Adobe spend more money on research and development or operating income?.","['stock_data.operating_income', 'stock_data.research_and_development']"
I see you're curious about UnitedHealth. Can you tell me more about your specific question? Knowing the total liabilities would require looking at their financial statements and it's important to have the right context.,['stock_data.liabilities_total']
I am curious about Amazon's stock. Can you tell me the highest price it has reached in one day of trading and how many common shares are currently outstanding?.,"['stock_data.price_intraday_high', 'stock_data.common_shares_outstanding']"
"I'm not sure, but let's see... Well, it seems that Verizon's long term debt is different from its common shares outstanding. Would you like me to find out more information?","['stock_data.long_term_debt', 'stock_data.common_shares_outstanding']"
Is the S&P 500 real estate sector index lower than the ISM manufacturing index?.,"['economic_indicators.ism_mfg', 'market_data.Real_Estate']"
How much people believe in the economy versus how many people are without jobs?,"['economic_indicators.consumer_confidence', 'economic_indicators.unemployment_rate']"
Did the ISM manufacturing index and the S&P 500 both move up or down today?.,"['economic_indicators.ism_mfg', 'market_data.S&P500']"
"Let's discuss how Adobe's SG&A expenses may impact the total return index of their shares, shall we?.","['stock_data.total_return', 'stock_data.operating_expense_sg&a']"
"Let's see, you're wondering if there is a relationship between the ISM non-manufacturing index and the performance of the communications services sector, right?","['economic_indicators.ism_non_mfg', 'market_data.Communications_services']"
"Can you tell me about the healthcare sector and how it compares to GDP, mate?","['market_data.Health_Care', 'economic_indicators.gdp']"
Could you tell me the 52 week range for the S&P Materials Sector Index?.,['market_data.Materials']
Can someone please tell me the damn ratio of Comcast's operating income to its total assets?.,"['stock_data.assets_total', 'stock_data.operating_income']"
"Out of the S&P General Industry Classification Health Care Sector Index and the S&P General Industry Classification Financials Sector Index, which one had a greater value?.","['market_data.Health_Care', 'market_data.Financials']"
Can you tell me the enterprise value per outstanding share of Adobe?,"['stock_data.common_shares_outstanding', 'stock_data.enterprise_value']"
"Seriously, who doesn't know about the recent news involving T-Mobile? Can you even be more out of the loop?",['news_data_source']
"So, what is the ticker symbol for Pfizer and what is their operating income?.","['stock_data.ticker_symbol', 'stock_data.operating_income']"
Can you give me some recent social media posts about how government regulations are affecting the pharmaceutical industry?,['external_data_source']
"Seriously, did you not hear about the big merger between Disney and Fox? It's been all over the news.",['news_data_source']
"Oh gosh, I can't remember. Err... how was the energy sector doing last year?",['market_data.Energy']
"Okay, let's see... So, the CPI affects the S&P General Industry Classification Energy Sector Index, right? Can you tell me more about that interaction?.","['market_data.Energy', 'economic_indicators.cpi']"
Tell me all the damn news articles that have been published about Bank of America?.,['news_data_source']
"I don't know, man. According to the ISM Nonmanufacturers Survey Index, is the non-manufacturing economy in the US expanding or declining?","['economic_indicators.ism_non_mfg', 'market_data.Industrials']"
Can you provide information on Netflix's stock performance in the past year?.,['stock_data.total_return']
"I have no idea, oh God. I guess it depends on how much R&D Proctor & Gamble has... I don't know, it's a tough one.",['stock_data.research_and_development']
"Hey mate, have you heard the latest news about JPMorgan, you know?",['news_data_source']
"In terms of the ISM Nonmanufacturers Survey Index, how does it impact the performance of the S&P General Industry Classification Health Care Sector Index?","['market_data.Health_Care', 'economic_indicators.ism_non_mfg']"
Can you believe that the consumer confidence index measures consumers' perceptions of current business and employment conditions? It's ridiculous..,['economic_indicators.consumer_confidence']
"Can you provide information about Visa's financial stability? Specifically, I am interested in their current assets and number of employees.","['stock_data.employees', 'stock_data.assets_short_term']"
"Between the ISM Purchasing Managers Index and the Conference Board Leading Economic Indicators Index, which one do you think is a more reliable predictor of future economic activity?.","['economic_indicators.ism_mfg', 'economic_indicators.conf_board_leading_indicators']"
"Yo mate, what percentage of Mastercard's net sales was spent on R&D in the last quarter?","['stock_data.research_and_development', 'stock_data.sales_or_revenues']"
"Hey buddy, can you hook me up with some news articles about the newest releases from Netflix, like the latest shows and movies that they just dropped? Thanks pal!.",['news_data_source']
I am curious about the amount of news coverage on Coca-Cola. Do you think Reuters or BBC has more articles about it?.,['news_data_source']
"Yo mate, on the ex-dividend date, what's the total amount of Boeing's current liabilities?","['stock_data.date_ex_dividend', 'stock_data.liabilities_short_term']"
Can you tell me when Pfizer's most recent ex-dividend date was and what their general industry classification is?.,"['stock_data.general_industry_classification', 'stock_data.date_ex_dividend']"
"I see, you want to know about JPMorgan's financials. Does JPMorgan's net interest income exceed its total current assets, is that what you're asking?","['stock_data.assets_short_term', 'stock_data.interest_income']"
"Oh God, why are we always talking about Salesforce? What is even the most recent news?",['news_data_source']
Can you tell me about the relationship between the 10 year treasury bond yield and consumer confidence?.,"['economic_indicators.10Y_ust_yield', 'economic_indicators.consumer_confidence']"
Could you tell me about any recent news articles related to Bank of America?.,['news_data_source']
Could you tell me about the current state of industrial production in the United States?.,['economic_indicators.industrial_production']
"Mate, what's the buzz on Johnson & Johnson? Any new news articles?",['news_data_source']
"Huh, interesting. So, how many people work at Proctor & Gamble and how much money do they dedicate to research and development?.","['stock_data.employees', 'stock_data.research_and_development']"
"What's the scoop on the target rate for the federal funds rate in the US right now, you know?.",['economic_indicators.fed_funds_rate']
"Um, I am not really sure. Can you repeat that question? Something about the ISM Nonmanufacturing Survey Index and the Consumer Price Index?.","['economic_indicators.cpi', 'economic_indicators.ism_non_mfg']"
"I see, you're curious about Tesla. Well, let's see... Oh, I believe that Tesla may have a higher proportion of current assets compared to its selling, general, and administrative expenses in comparison to other companies in the same industry, yes?.","['stock_data.assets_short_term', 'stock_data.operating_expense_sg&a']"
Can you tell me which sectors the S&P General Industry Classification Health Care Sector Index and the S&P General Industry Classification Consumer Staples Sector Index fall under?.,"['market_data.Health_Care', 'market_data.Consumer_Staples']"
Could you tell me about the current yield of the 10-year US Treasury Government Bond? And maybe also how it has changed compared to the previous month's Consumer Price Index (CPI)?,"['economic_indicators.10Y_ust_yield', 'economic_indicators.cpi']"
"I am not sure if I have the most up-to-date information, but I believe the current unemployment rate is what you are looking for.",['economic_indicators.unemployment_rate']
"Yeah, I am not sure about that. Umm... How many shares does Microsoft have in total?.",['stock_data.common_shares_outstanding']
Have you heard anything about Boeing in the news lately buddy?.,['news_data_source']
What was the lowest stock price for Berkshire Hathaway today?.,['stock_data.price_intraday_low']
Can you tell me the ratio of Proctor & Gamble's operating expenses compared to its current liabilities?.,"['stock_data.operating_expense', 'stock_data.liabilities_short_term']"
Can you tell me about McDonald's and their R&D spending compared to their total current assets?,"['stock_data.research_and_development', 'stock_data.assets_short_term']"
Could you tell me the relationship between the ISM manufacturing index and the S&P industrials sector index please?.,"['economic_indicators.ism_mfg', 'market_data.Industrials']"
"Oh God, I am not sure. Can you tell me what news articles have been recently released about Philip Morris?.",['news_data_source']
"Oh God sorry, I am not sure. Do you know when the ex-dividend date for Microsoft is and what their enterprise value is?.","['stock_data.date_ex_dividend', 'stock_data.enterprise_value']"
"What sector is Verizon in, can you believe how low the price traded today?","['stock_data.general_industry_classification', 'stock_data.price_intraday_low']"
"Seriously, which one had a damn better performance in the S&P 500 yesterday, information technology or industrials?.","['market_data.IT', 'market_data.Industrials']"
"I mean, obviously, basically, everybody knows that BAC stands for what company?.",['stock_data.company_name']
"Can you help me find any recent articles about the impact of tariffs on the automotive industry? You see, I could use some information on that topic.",['news_data_source']
"Oh come on, who doesn't know what's going on with Amazon? Give me a break. .",['news_data_source']
"I am not sure about that, but I think Netflix has quite a lot of employees and their stock price is constantly changing, so I am not sure what the latest one is. Sorry!","['stock_data.price_close', 'stock_data.employees']"
Who cares about the performance of the communications sector compared to the 10 year treasury bond? It's probably not even that different..,"['market_data.Communications_services', 'economic_indicators.10Y_ust_yield']"
"Can you help me find some information on Tesla? Specifically, I am looking for their cost of goods sold from last quarter..",['stock_data.cogs']
Can you tell me about the current performance of the Consumer Discretionary Sector Index? Is it doing well or poorly at the moment?.,['market_data.Consumer_Disc']
Can you tell me about the shift in consumer confidence in the last year?,['economic_indicators.consumer_confidence']
Can you provide me with the number of common shares that Verizon has at the end of the year?.,['stock_data.common_shares_outstanding']
"What's the relationship between Comcast's operating income and total assets, you know mate?","['stock_data.assets_total', 'stock_data.operating_income']"
"Can you tell me more about Walt Disney? Specifically, is their dividend yield higher than the total of their current assets?","['stock_data.dividend_yield', 'stock_data.assets_short_term']"
"Hey, are you seeing any changes in the Real Estate sector index? Is it going up or down, you know?.",['market_data.Real_Estate']
Can you just tell me the damn inventory turnover rate for Intel and the total amount of shareholders' equity? That's all I need to know. Thanks..,"['stock_data.inventories_days_held', 'stock_data.shareholders_equity']"
Can you tell me the total liabilities of Johnson & Johnson?.,['stock_data.liabilities_total']
"Oh God oh gosh, I don't know. Pfizer's general industry classification is...I don't know, I'm sorry. And their most recent ex-dividend date...I have no idea.","['stock_data.general_industry_classification', 'stock_data.date_ex_dividend']"
"Ugh I don't even know, mate. Could you like, tell me what's going on with Tesla lately? I mean, what are the top 5 news articles about them?",['news_data_source']
I don't know. I guess you want the top news for today?.,['news_data_source']
"How much debt does Salesforce have in the long term, you know?.",['stock_data.long_term_debt']
What is the performance of the communications sector compared to the overall market?,"['market_data.Communications_services', 'market_data.S&P500']"
I am curious to know if Tesla is allocating more funds towards research and development compared to their cost of goods sold?,"['stock_data.cogs', 'stock_data.research_and_development']"
Could you tell me the value of the telecommunications sector?,['market_data.Communications_services']
"I'm curious, who do you think has a higher current liabilities to total return index ratio, Tesla or Nvidia?.","['stock_data.total_return', 'stock_data.liabilities_short_term']"
"Like, yesterday, which was better...Communication Services or Information Technology? ","['market_data.Communications_services', 'market_data.IT']"
what is the debt to market cap ratio of Johnson & Johnson?.,"['stock_data.market_capitalization', 'stock_data.long_term_debt']"
I have to disagree with that statement. Boeing's Enterprise Value is definitely not higher than its total liabilities..,"['stock_data.enterprise_value', 'stock_data.liabilities_total']"
"Can you tell me Microsoft's book value per share? And like, how does it even compare to its selling, general, and administrative expenses?.","['stock_data.operating_expense_sg&a', 'stock_data.bps_book_value_per_share']"
I'm wondering if the performance of the utilities sector is affected by consumer confidence in the United States?.,"['market_data.Utilities', 'economic_indicators.consumer_confidence']"
What's the scoop on Bank of America? Have any articles been written about them lately?.,['news_data_source']
How long does T-Mobile US keep its inventory on average?,['stock_data.inventories_days_held']
So you want to know which sector did better yesterday in the S&P 500? Was it consumer staples or financials?,"['market_data.Consumer_Staples', 'market_data.Financials']"
"What is the current CPI reading, mate?",['economic_indicators.cpi']
"What's the highest price that Walmart's stock reached today and how well has the total return index performed over the specified time period, you know buddy?","['stock_data.price_intraday_high', 'stock_data.total_return']"
Can you tell me the Shareholders' equity of Nike buddy?.,['stock_data.shareholders_equity']
Can you tell me what the EBITDA margin is for IBM?,['stock_data.ebitda']
"Oh gosh I don't know. I think... Walmart's market cap is related to the cost of goods sold somehow, but I am not sure how exactly.","['stock_data.market_capitalization', 'stock_data.cogs']"
"Uh, I am not really sure. Like, how big is Berkshire Hathaway compared to other companies in that industry?.",['stock_data.market_capitalization']
"I mean, the leading economic indicators index... how does it connect to industrial production?.","['economic_indicators.industrial_production', 'economic_indicators.conf_board_leading_indicators']"
"What's the S&P 500's P/E ratio, buddy?.",['market_data.S&P500']
"I don't know, but I'm pretty sure Exxon Mobil's operating expenses are ridiculously high. Can you believe it?",['stock_data.operating_expense']
I understand that you are looking for recent news articles about Visa. Is that correct?,['news_data_source']
"So, what's the deal with the GDP price index and the Consumer Price Index (CPI) in the United States, you know? What's the difference between them, pal?.","['economic_indicators.personal_consumption_expenditure', 'economic_indicators.cpi']"
"What is the EBITDA of Salesforce, you know?.",['stock_data.ebitda']
What was the change in consumer confidence between December 2022 and January 2023?.,"['economic_indicators.gdp', 'economic_indicators.consumer_confidence']"
"Obviously, the performance of the Industrials sector has been greatly impacted by the fluctuations in the USA 10-year Government Benchmark bond yield. What a surprise..","['market_data.Industrials', 'economic_indicators.10Y_ust_yield']"
Have you heard anything on social media about a company's recent product launch?.,['external_data_source']
Can you give me an update on Apple?,['news_data_source']
"I don't know, I mean, I am not sure. Mmhm... Have you seen any news articles about tariffs and how they're affecting the automotive industry lately?",['news_data_source']
"What did people talk about the most in the news about Tesla yesterday, you know?.","['news_data_source', 'external_data_source']"
Can you tell me how the S&P Materials Sector and CPI are related?.,"['economic_indicators.cpi', 'market_data.Materials']"
Oh gosh I am not sure. What company is known as BAC?,['stock_data.company_name']
"In 2020, did Apple or Tesla receive more coverage in the news?.",['news_data_source']
"I don't know, man. I mean, I guess Walmart's total assets and ebitda could have an impact on its stock price, but I'm not really sure how.","['stock_data.ebitda', 'stock_data.assets_total']"
Can you tell me about Comcast's R&D budget 5 years ago in relation to their total operating expenses?.,"['stock_data.research_and_development', 'stock_data.operating_expense']"
What's the S&P Energy index compared to the S&P Information Technology index?,"['market_data.IT', 'market_data.Energy']"
I would like to know more about the S&P 500 Consumer Discretionary Sector Index and how it compares to the ISM Manufacturing Index.,"['market_data.Consumer_Disc', 'economic_indicators.ism_mfg']"
"Well, gosh, I don't know. Err... I mean how does the communications sector do, you know, compared to the whole market thing?","['market_data.Communications_services', 'market_data.S&P500']"
"I don't know, sorry. Mmhm... What is the company's legal name that includes net interest income in their financial data?","['stock_data.interest_income', 'stock_data.company_name']"
Can you tell me what is the daily return of the S&P Industrials?.,['market_data.Industrials']
What is the daily trading volume for S&P Energy?,['market_data.Energy']
"Can you tell me the total liabilities of Home Depot? Alright, let me see, the total liabilities of Home Depot, hm, let me check that for you.",['stock_data.liabilities_total']
"Do you think there is a connection between the performance of the communications services sector and the ISM non-manufacturing index? I'm curious, you know..","['economic_indicators.ism_non_mfg', 'market_data.Communications_services']"
"So, how is it that the ISM manufacturing index and the leading economic indicators relate, mate?","['economic_indicators.conf_board_leading_indicators', 'economic_indicators.ism_mfg']"
How did the S&P 500 Composite do yesterday?.,['market_data.S&P500']
Can you tell me if the cost of goods sold for Salesforce is going up or down?,['stock_data.cogs']
"Let's be real, obviously, communication services outperformed industrials last month. Which one do you think did better, communication services or industrials?.","['market_data.Industrials', 'market_data.Communications_services']"
Can you tell me about Coca-Cola's book value per share and how it is related to the cost of goods sold?.,"['stock_data.cogs', 'stock_data.bps_book_value_per_share']"
"Seriously, why are we even comparing GDP to the Leading Economic Indicators? It's just not a fair comparison..","['economic_indicators.gdp', 'economic_indicators.conf_board_leading_indicators']"
Do you know what was the highest price for AMD during a single day?.,['stock_data.price_intraday_high']
Can you tell me about the latest news story involving JPMorgan?,['news_data_source']
What is the purpose of the ISM Non-Manufacturing Report On Business?.,['economic_indicators.ism_non_mfg']
How much money does JPMorgan have in assets?.,['stock_data.assets_total']
Could you tell me about the components of the Consumer Price Index (CPI)?.,['economic_indicators.cpi']
"In terms of consumer confidence, how does it fluctuate over time?.",['economic_indicators.consumer_confidence']
"I'm not sure about the specifics, but I can tell you that UnitedHealth's current asset levels are likely to be closely monitored and managed in relation to their days held in inventory. Does that answer your question?.","['stock_data.assets_short_term', 'stock_data.inventories_days_held']"
"Uh, I don't know man. What's the deal with Apple these days?",['news_data_source']
Is there any potential for significant shifts in regulations or governmental actions that could have an impact on the financial sector?.,['external_data_source']
"Hey pal, which sector had a higher index value, was it Materials or Information Technology?.","['market_data.Materials', 'market_data.IT']"
"Oh gosh, I am not sure. Like, how does the GDP price index, you know, compare to the 10 year treasury bond yield?.","['economic_indicators.10Y_ust_yield', 'economic_indicators.personal_consumption_expenditure']"
"Can you even tell me, like, how the S&P 500 consumer discretionary sector index and the GDP price index are related? Because I really don't see a correlation here.","['market_data.Consumer_Disc', 'economic_indicators.personal_consumption_expenditure']"
"Can you tell me how much is Bank of America's market value compared to its total liabilities, buddy?.","['stock_data.market_capitalization', 'stock_data.liabilities_total']"
Um... I don't know. What recent news articles are there about Tesla?.,['news_data_source']
Can you tell me about the performance of the health care sector in the S&P index?,['market_data.Health_Care']
"Hey pal, what's the deal with Intuit's earnings per share and book value per share? What's the diff?.","['stock_data.eps_forward_12_month', 'stock_data.bps_book_value_per_share']"
"You understand that I want to find out which company has the most news coverage, right? .",['news_data_source']
"Oh God, I am not sure. Could you tell me what UnitedHealth's earnings per share was in the past twelve months?.",['stock_data.eps_trailing_12_month']
May I help you find news articles about Tesla that have been published recently?,['news_data_source']
Can you explain to me the difference between Intuit's earnings per share and book value per share? I'm not quite sure I understand the distinction..,"['stock_data.eps_forward_12_month', 'stock_data.bps_book_value_per_share']"
"Come on, seriously, I want to know how much Bank of America's stock has reached today, and like, what's going on with their non-operating interest income, does it even matter? Like, is it actually contributing to the company's earnings?","['stock_data.price_intraday_high', 'stock_data.interest_income_not_banks']"
"Let's see, the question is about Salesforce's EBITDA and SG&A. I want to know the difference between the two, right?","['stock_data.ebitda', 'stock_data.operating_expense_sg&a']"
"Hey buddy, do you know what's the percentage of Intel's net sales that comes from cost of goods sold? Just curious, you know.","['stock_data.cogs', 'stock_data.sales_or_revenues']"
How much is Netflix's total liabilities on its ex-dividend date?,"['stock_data.liabilities_total', 'stock_data.date_ex_dividend']"
"I see, you're wondering if Disney spends more on operating expenses or has more in total assets, right?.","['stock_data.assets_total', 'stock_data.operating_expense']"
"I see, you are interested in the relationship between Berkshire Hathaway's EBITDA and its dividend payment. Well, from my understanding, the company's EBITDA is a measure of its earnings before interest, taxes, depreciation, and amortization, while the dividend payment is the portion of profits that is distributed to shareholders. This suggests that the company's dividend payment may be impacted by its EBITDA performance.","['stock_data.ebitda', 'stock_data.date_ex_dividend']"
"I don't know, man. Are there any current events that could potentially affect the stock market in general?",['external_data_source']
"What's the deal with this CPI thing, mate? Can you tell me how often it's updated and what it actually measures?.",['economic_indicators.cpi']
"Oh gosh, I'm not really sure. Has Amazon been expanding into new markets recently?",['news_data_source']
Can you tell me the damn ratio of Oracle's PE to its operating income?.,"['stock_data.operating_income', 'stock_data.ratio_pe']"
Could you tell me when the ex-dividend date for T-Mobile US is?.,['stock_data.date_ex_dividend']
"I'm not an expert on Walt Disney, but I believe they do pay a dividend. Would you like me to look into it further for you?.",['stock_data.dividend_yield']
"In the news of 2020, which company was more prominent, Apple or Tesla?.",['news_data_source']
Can you tell me about the comparison between the consumer discretionary and real estate sectors in the S&P 500?.,"['market_data.Real_Estate', 'market_data.Consumer_Disc']"
"Yo, what's up with UnitedHealth's financial standing, mate? How does its enterprise value and industry classification play into that?","['stock_data.enterprise_value', 'stock_data.general_industry_classification']"
"Hey pal, have you heard anything about the recent merger between Disney and Fox?",['news_data_source']
"Mate, what industry does IBM belong to and can you tell me the EBITDA?.","['stock_data.ebitda', 'stock_data.general_industry_classification']"
How is the S&P 500 consumer discretionary sector index related to the GDP price index?,"['market_data.Consumer_Disc', 'economic_indicators.personal_consumption_expenditure']"
Can you tell me the difference in yield between the 10-year US Treasury Government Bond and the performance of the S&P General Industry Classification Consumer Discretionary Sector Index?.,"['economic_indicators.10Y_ust_yield', 'market_data.Consumer_Disc']"
I'm curious about Walt Disney's income. Do they make more from their operations or from interest?.,"['stock_data.interest_income', 'stock_data.operating_income']"
"Like, I am sorry to say this, but which one was higher, the S&P General Industry Classification Health Care Sector Index or the S&P General Industry Classification Financials Sector Index?.","['market_data.Health_Care', 'market_data.Financials']"
Could you tell me the difference between Amazon's total liabilities and their cost of goods sold?,"['stock_data.liabilities_total', 'stock_data.cogs']"
"Mate, do you know how much debt McDonald's has in the long-term?",['stock_data.long_term_debt']
"You know mate, how does market capitalization compare to operating income for T-Mobile US?","['stock_data.operating_income', 'stock_data.market_capitalization']"
Does Costco allocate more funds towards research and development or long term debt?.,"['stock_data.long_term_debt', 'stock_data.research_and_development']"
Can you explain the connection between the federal funds rate and the ISM non-manufacturing survey index?.,"['economic_indicators.fed_funds_rate', 'economic_indicators.ism_non_mfg']"
"Could you tell me about the current popular penny stocks being traded, please?",['external_data_source']
"Can you tell me the damn book value per share and dividend yield for Intuit? I mean, come on, it's not that hard, right?.","['stock_data.dividend_yield', 'stock_data.bps_book_value_per_share']"
Can you tell me about the fluctuations in consumer confidence over a period of time?,['economic_indicators.consumer_confidence']
What is the buzz about Bank of America? Tell me about the latest news articles published about them.,['news_data_source']
What sector does Comcast belong to and how many days of inventory does the company hold on average?,"['stock_data.general_industry_classification', 'stock_data.inventories_days_held']"
"I am not sure, oh God... Coca-Cola, what category does it belong to?.",['stock_data.general_industry_classification']
"What is the price to earnings ratio of the S&P 500 index, you know?.",['market_data.S&P500']
Who is Nvidia's competition in the market?.,['stock_data.company_name']
"So what exactly does the industrial production index measure, and how does that have anything to do with the S&P 500 Composite?.","['economic_indicators.industrial_production', 'market_data.S&P500']"
"Did you want to know which sector had a better performance last year, the financials or the real estate?","['market_data.Financials', 'market_data.Real_Estate']"
Could you tell me the ticker for Oracle and how much it spends on SG&A?.,"['stock_data.operating_expense_sg&a', 'stock_data.ticker_symbol']"
